,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code,Commune
402459,432587,21005A00-,HOTEL COMMUNAL,432587,20,1,female,parent,241078,4,single_with_child,6,Worker,21005A00-,Etterbeek
402460,432588,21005A00-,HOTEL COMMUNAL,432588,20,1,female,parent,241079,4,single_with_child,6,Worker,21005A00-,Etterbeek
402476,432660,21005A00-,HOTEL COMMUNAL,432660,19,1,female,parent,241122,4,single_with_child,6,Worker,21005A00-,Etterbeek
402477,432661,21005A00-,HOTEL COMMUNAL,432661,19,1,female,parent,241123,4,single_with_child,6,Worker,21005A00-,Etterbeek
402478,432662,21005A00-,HOTEL COMMUNAL,432662,19,1,female,parent,241124,4,single_with_child,6,Worker,21005A00-,Etterbeek
402494,432734,21005A00-,HOTEL COMMUNAL,432734,18,1,female,parent,241167,4,single_with_child,6,Worker,21005A00-,Etterbeek
402495,432735,21005A00-,HOTEL COMMUNAL,432735,18,1,female,parent,241168,4,single_with_child,6,Worker,21005A00-,Etterbeek
402496,432736,21005A00-,HOTEL COMMUNAL,432736,18,1,female,parent,241169,4,single_with_child,6,Worker,21005A00-,Etterbeek
408411,438763,21005A12-,SAINT-ANTOINE,438763,20,1,female,parent,244608,4,single_with_child,6,Worker,21005A12-,Etterbeek
408412,438764,21005A12-,SAINT-ANTOINE,438764,20,1,female,parent,244609,4,single_with_child,6,Worker,21005A12-,Etterbeek
408413,438765,21005A12-,SAINT-ANTOINE,438765,20,1,female,parent,244610,4,single_with_child,6,Worker,21005A12-,Etterbeek
408414,438766,21005A12-,SAINT-ANTOINE,438766,20,1,female,parent,244611,4,single_with_child,6,Worker,21005A12-,Etterbeek
408415,438767,21005A12-,SAINT-ANTOINE,438767,20,1,female,parent,244612,4,single_with_child,6,Worker,21005A12-,Etterbeek
408416,438768,21005A12-,SAINT-ANTOINE,438768,20,1,female,parent,244613,4,single_with_child,6,Worker,21005A12-,Etterbeek
408447,438883,21005A12-,SAINT-ANTOINE,438883,19,1,female,parent,244684,4,single_with_child,6,Worker,21005A12-,Etterbeek
408448,438884,21005A12-,SAINT-ANTOINE,438884,19,1,female,parent,244685,4,single_with_child,6,Worker,21005A12-,Etterbeek
408449,438885,21005A12-,SAINT-ANTOINE,438885,19,1,female,parent,244686,4,single_with_child,6,Worker,21005A12-,Etterbeek
408480,439000,21005A12-,SAINT-ANTOINE,439000,18,1,female,parent,244757,4,single_with_child,6,Worker,21005A12-,Etterbeek
408481,439001,21005A12-,SAINT-ANTOINE,439001,18,1,female,parent,244758,4,single_with_child,6,Worker,21005A12-,Etterbeek
408482,439002,21005A12-,SAINT-ANTOINE,439002,18,1,female,parent,244759,4,single_with_child,6,Worker,21005A12-,Etterbeek
411599,442287,21005A22-,PORTE DE TERVUEREN - L. DE LAN,442287,20,1,female,parent,247193,4,single_with_child,6,Worker,21005A22-,Etterbeek
411605,442317,21005A22-,PORTE DE TERVUEREN - L. DE LAN,442317,19,1,female,parent,247210,4,single_with_child,6,Worker,21005A22-,Etterbeek
411611,442347,21005A22-,PORTE DE TERVUEREN - L. DE LAN,442347,18,1,female,parent,247227,4,single_with_child,6,Worker,21005A22-,Etterbeek
413281,444129,21006A12-,GERMINAL I,444129,20,1,female,parent,248317,4,single_with_child,6,Worker,21006A12-,Evere
415180,446212,21006A153,KEET,446212,20,1,female,parent,249347,4,single_with_child,6,Worker,21006A153,Evere
415186,446240,21006A153,KEET,446240,19,1,female,parent,249362,4,single_with_child,6,Worker,21006A153,Evere
415192,446268,21006A153,KEET,446268,18,1,female,parent,249377,4,single_with_child,6,Worker,21006A153,Evere
416530,447650,21006A13-,MAISON COMMUNALE,447650,20,1,female,parent,250170,4,single_with_child,6,Worker,21006A13-,Evere
416541,447703,21006A13-,MAISON COMMUNALE,447703,19,1,female,parent,250195,4,single_with_child,6,Worker,21006A13-,Evere
416547,447751,21006A13-,MAISON COMMUNALE,447751,18,1,female,parent,250220,4,single_with_child,6,Worker,21006A13-,Evere
417458,448746,21006A02-,IEDER ZIJN HUIS - STROOBANTS,448746,20,1,female,parent,250920,4,single_with_child,6,Worker,21006A02-,Evere
418325,449677,21006A03-,BLOCS SAINT-VINCENT,449677,20,1,female,parent,251432,4,single_with_child,6,Worker,21006A03-,Evere
419718,451222,21006A515,CARLI,451222,20,1,female,parent,252214,4,single_with_child,6,Worker,21006A515,Evere
419724,451246,21006A515,CARLI,451246,19,1,female,parent,252227,4,single_with_child,6,Worker,21006A515,Evere
419730,451270,21006A515,CARLI,451270,18,1,female,parent,252240,4,single_with_child,6,Worker,21006A515,Evere
420385,451961,21006A24-,IEDER ZIJN HUIS - ZAVENTEM,451961,20,1,female,parent,252676,4,single_with_child,6,Worker,21006A24-,Evere
420456,452056,21006A24-,IEDER ZIJN HUIS - ZAVENTEM,452056,18,0,male,parent,252737,4,single_with_child,6,Worker,21006A24-,Evere
422129,453729,21006A403,QUARTIER CICERO,453729,20,1,female,parent,253494,4,single_with_child,6,Worker,21006A403,Evere
422138,453794,21006A403,QUARTIER CICERO,453794,19,1,female,parent,253528,4,single_with_child,6,Worker,21006A403,Evere
422139,453795,21006A403,QUARTIER CICERO,453795,19,1,female,parent,253529,4,single_with_child,6,Worker,21006A403,Evere
422148,453860,21006A403,QUARTIER CICERO,453860,18,1,female,parent,253563,4,single_with_child,6,Worker,21006A403,Evere
422149,453861,21006A403,QUARTIER CICERO,453861,18,1,female,parent,253564,4,single_with_child,6,Worker,21006A403,Evere
423465,455289,21006A474,COMMUNAUTES,455289,20,1,female,parent,254351,4,single_with_child,6,Worker,21006A474,Evere
423469,455311,21006A474,COMMUNAUTES,455311,19,1,female,parent,254363,4,single_with_child,6,Worker,21006A474,Evere
423473,455333,21006A474,COMMUNAUTES,455333,18,1,female,parent,254375,4,single_with_child,6,Worker,21006A474,Evere
425635,457531,21006A201,HAUT-EVERE,457531,20,1,female,parent,255408,4,single_with_child,6,Worker,21006A201,Evere
425636,457532,21006A201,HAUT-EVERE,457532,20,1,female,parent,255409,4,single_with_child,6,Worker,21006A201,Evere
425640,457606,21006A201,HAUT-EVERE,457606,19,1,female,parent,255447,4,single_with_child,6,Worker,21006A201,Evere
425644,457680,21006A201,HAUT-EVERE,457680,18,1,female,parent,255485,4,single_with_child,6,Worker,21006A201,Evere
427149,459349,21006A21-,HOME FAMILIAL BRABANT,459349,19,1,female,parent,256518,4,single_with_child,6,Worker,21006A21-,Evere
427150,459350,21006A21-,HOME FAMILIAL BRABANT,459350,19,1,female,parent,256519,4,single_with_child,6,Worker,21006A21-,Evere
427155,459379,21006A21-,HOME FAMILIAL BRABANT,459379,18,1,female,parent,256534,4,single_with_child,6,Worker,21006A21-,Evere
427156,459380,21006A21-,HOME FAMILIAL BRABANT,459380,18,1,female,parent,256535,4,single_with_child,6,Worker,21006A21-,Evere
429670,461942,21006A23-,DU BONHEUR,461942,20,1,female,parent,257853,4,single_with_child,6,Worker,21006A23-,Evere
429671,461943,21006A23-,DU BONHEUR,461943,20,1,female,parent,257854,4,single_with_child,6,Worker,21006A23-,Evere
429676,462024,21006A23-,DU BONHEUR,462024,19,1,female,parent,257896,4,single_with_child,6,Worker,21006A23-,Evere
429677,462025,21006A23-,DU BONHEUR,462025,19,1,female,parent,257897,4,single_with_child,6,Worker,21006A23-,Evere
429682,462106,21006A23-,DU BONHEUR,462106,18,1,female,parent,257939,4,single_with_child,6,Worker,21006A23-,Evere
429683,462107,21006A23-,DU BONHEUR,462107,18,1,female,parent,257940,4,single_with_child,6,Worker,21006A23-,Evere
434493,467117,21006A101,CONSCIENCE,467117,20,1,female,parent,260588,4,single_with_child,6,Worker,21006A101,Evere
434494,467118,21006A101,CONSCIENCE,467118,20,1,female,parent,260589,4,single_with_child,6,Worker,21006A101,Evere
434495,467119,21006A101,CONSCIENCE,467119,20,1,female,parent,260590,4,single_with_child,6,Worker,21006A101,Evere
434496,467120,21006A101,CONSCIENCE,467120,20,1,female,parent,260591,4,single_with_child,6,Worker,21006A101,Evere
434497,467121,21006A101,CONSCIENCE,467121,20,1,female,parent,260592,4,single_with_child,6,Worker,21006A101,Evere
434505,467223,21006A101,CONSCIENCE,467223,19,1,female,parent,260645,4,single_with_child,6,Worker,21006A101,Evere
434506,467224,21006A101,CONSCIENCE,467224,19,1,female,parent,260646,4,single_with_child,6,Worker,21006A101,Evere
434507,467225,21006A101,CONSCIENCE,467225,19,1,female,parent,260647,4,single_with_child,6,Worker,21006A101,Evere
434515,467327,21006A101,CONSCIENCE,467327,18,1,female,parent,260700,4,single_with_child,6,Worker,21006A101,Evere
434516,467328,21006A101,CONSCIENCE,467328,18,1,female,parent,260701,4,single_with_child,6,Worker,21006A101,Evere
434517,467329,21006A101,CONSCIENCE,467329,18,1,female,parent,260702,4,single_with_child,6,Worker,21006A101,Evere
437852,470852,21006A001,VIEIL EVERE,470852,20,1,female,parent,262645,4,single_with_child,6,Worker,21006A001,Evere
437853,470853,21006A001,VIEIL EVERE,470853,20,1,female,parent,262646,4,single_with_child,6,Worker,21006A001,Evere
437854,470854,21006A001,VIEIL EVERE,470854,20,1,female,parent,262647,4,single_with_child,6,Worker,21006A001,Evere
437859,470917,21006A001,VIEIL EVERE,470917,19,1,female,parent,262680,4,single_with_child,6,Worker,21006A001,Evere
437860,470918,21006A001,VIEIL EVERE,470918,19,1,female,parent,262681,4,single_with_child,6,Worker,21006A001,Evere
437865,470981,21006A001,VIEIL EVERE,470981,18,1,female,parent,262714,4,single_with_child,6,Worker,21006A001,Evere
437866,470982,21006A001,VIEIL EVERE,470982,18,1,female,parent,262715,4,single_with_child,6,Worker,21006A001,Evere
441168,474400,21006A414,P. DUPONT (RUE),474400,20,1,female,parent,264601,4,single_with_child,6,Worker,21006A414,Evere
441169,474401,21006A414,P. DUPONT (RUE),474401,20,1,female,parent,264602,4,single_with_child,6,Worker,21006A414,Evere
441175,474505,21006A414,P. DUPONT (RUE),474505,19,1,female,parent,264656,4,single_with_child,6,Worker,21006A414,Evere
441176,474506,21006A414,P. DUPONT (RUE),474506,19,1,female,parent,264657,4,single_with_child,6,Worker,21006A414,Evere
441182,474610,21006A414,P. DUPONT (RUE),474610,18,1,female,parent,264711,4,single_with_child,6,Worker,21006A414,Evere
441183,474611,21006A414,P. DUPONT (RUE),474611,18,1,female,parent,264712,4,single_with_child,6,Worker,21006A414,Evere
442346,475970,21006A171,ANCIEN COMBATTANTS (AVENUE),475970,20,1,female,parent,265661,4,single_with_child,6,Worker,21006A171,Evere
443413,477085,21006A25-,GIBET,477085,20,1,female,parent,266338,4,single_with_child,6,Worker,21006A25-,Evere
443416,477110,21006A25-,GIBET,477110,19,1,female,parent,266351,4,single_with_child,6,Worker,21006A25-,Evere
443417,477111,21006A25-,GIBET,477111,19,1,female,parent,266352,4,single_with_child,6,Worker,21006A25-,Evere
443420,477136,21006A25-,GIBET,477136,18,1,female,parent,266365,4,single_with_child,6,Worker,21006A25-,Evere
443421,477137,21006A25-,GIBET,477137,18,1,female,parent,266366,4,single_with_child,6,Worker,21006A25-,Evere
445567,479327,21006A22-,SAINT-EXUPERY,479327,20,1,female,parent,267599,4,single_with_child,6,Worker,21006A22-,Evere
445568,479328,21006A22-,SAINT-EXUPERY,479328,20,1,female,parent,267600,4,single_with_child,6,Worker,21006A22-,Evere
445573,479395,21006A22-,SAINT-EXUPERY,479395,19,1,female,parent,267635,4,single_with_child,6,Worker,21006A22-,Evere
445574,479396,21006A22-,SAINT-EXUPERY,479396,19,1,female,parent,267636,4,single_with_child,6,Worker,21006A22-,Evere
445579,479463,21006A22-,SAINT-EXUPERY,479463,18,1,female,parent,267671,4,single_with_child,6,Worker,21006A22-,Evere
445580,479464,21006A22-,SAINT-EXUPERY,479464,18,1,female,parent,267672,4,single_with_child,6,Worker,21006A22-,Evere
448158,482166,21006A011,CENTRE,482166,20,1,female,parent,268940,4,single_with_child,6,Worker,21006A011,Evere
448159,482167,21006A011,CENTRE,482167,20,1,female,parent,268941,4,single_with_child,6,Worker,21006A011,Evere
448166,482232,21006A011,CENTRE,482232,19,1,female,parent,268975,4,single_with_child,6,Worker,21006A011,Evere
448167,482233,21006A011,CENTRE,482233,19,1,female,parent,268976,4,single_with_child,6,Worker,21006A011,Evere
448174,482298,21006A011,CENTRE,482298,18,1,female,parent,269010,4,single_with_child,6,Worker,21006A011,Evere
448175,482299,21006A011,CENTRE,482299,18,1,female,parent,269011,4,single_with_child,6,Worker,21006A011,Evere
449770,484010,21006A142,ED. DEKNOOP (RUE),484010,20,1,female,parent,270018,4,single_with_child,6,Worker,21006A142,Evere
449780,484052,21006A142,ED. DEKNOOP (RUE),484052,19,1,female,parent,270038,4,single_with_child,6,Worker,21006A142,Evere
449786,484090,21006A142,ED. DEKNOOP (RUE),484090,18,1,female,parent,270058,4,single_with_child,6,Worker,21006A142,Evere
451093,485461,21006A042,KERKHOEK,485461,20,1,female,parent,270744,4,single_with_child,6,Worker,21006A042,Evere
451099,485489,21006A042,KERKHOEK,485489,19,1,female,parent,270759,4,single_with_child,6,Worker,21006A042,Evere
451105,485517,21006A042,KERKHOEK,485517,18,1,female,parent,270774,4,single_with_child,6,Worker,21006A042,Evere
453276,487732,21006A052,CHAMP DE REPOS,487732,20,1,female,parent,271782,4,single_with_child,6,Worker,21006A052,Evere
453277,487733,21006A052,CHAMP DE REPOS,487733,20,1,female,parent,271783,4,single_with_child,6,Worker,21006A052,Evere
453278,487734,21006A052,CHAMP DE REPOS,487734,20,1,female,parent,271784,4,single_with_child,6,Worker,21006A052,Evere
453285,487795,21006A052,CHAMP DE REPOS,487795,19,1,female,parent,271816,4,single_with_child,6,Worker,21006A052,Evere
453286,487796,21006A052,CHAMP DE REPOS,487796,19,1,female,parent,271817,4,single_with_child,6,Worker,21006A052,Evere
453293,487857,21006A052,CHAMP DE REPOS,487857,18,1,female,parent,271849,4,single_with_child,6,Worker,21006A052,Evere
453294,487858,21006A052,CHAMP DE REPOS,487858,18,1,female,parent,271850,4,single_with_child,6,Worker,21006A052,Evere
454531,489203,21006A323,GERMINAL II,489203,20,1,female,parent,272717,4,single_with_child,6,Worker,21006A323,Evere
454534,489218,21006A323,GERMINAL II,489218,19,1,female,parent,272725,4,single_with_child,6,Worker,21006A323,Evere
454537,489233,21006A323,GERMINAL II,489233,18,1,female,parent,272733,4,single_with_child,6,Worker,21006A323,Evere
454654,489374,21006A323,GERMINAL II,489374,18,0,male,parent,272813,4,single_with_child,6,Worker,21006A323,Evere
454655,489375,21006A323,GERMINAL II,489375,18,0,male,parent,272814,4,single_with_child,6,Worker,21006A323,Evere
455675,490395,21007A03-,FOYER FORESTOIS - FAMILLE,490395,20,1,female,parent,273287,4,single_with_child,6,Worker,21007A03-,Forest
455680,490422,21007A03-,FOYER FORESTOIS - FAMILLE,490422,19,1,female,parent,273301,4,single_with_child,6,Worker,21007A03-,Forest
455681,490423,21007A03-,FOYER FORESTOIS - FAMILLE,490423,19,1,female,parent,273302,4,single_with_child,6,Worker,21007A03-,Forest
455686,490450,21007A03-,FOYER FORESTOIS - FAMILLE,490450,18,1,female,parent,273316,4,single_with_child,6,Worker,21007A03-,Forest
455687,490451,21007A03-,FOYER FORESTOIS - FAMILLE,490451,18,1,female,parent,273317,4,single_with_child,6,Worker,21007A03-,Forest
458096,492928,21007A201,ROOSENDAEL (RUE),492928,20,1,female,parent,274674,4,single_with_child,6,Worker,21007A201,Forest
458097,492929,21007A201,ROOSENDAEL (RUE),492929,20,1,female,parent,274675,4,single_with_child,6,Worker,21007A201,Forest
458103,493011,21007A201,ROOSENDAEL (RUE),493011,19,1,female,parent,274717,4,single_with_child,6,Worker,21007A201,Forest
458104,493012,21007A201,ROOSENDAEL (RUE),493012,19,1,female,parent,274718,4,single_with_child,6,Worker,21007A201,Forest
458105,493013,21007A201,ROOSENDAEL (RUE),493013,19,1,female,parent,274719,4,single_with_child,6,Worker,21007A201,Forest
458111,493095,21007A201,ROOSENDAEL (RUE),493095,18,1,female,parent,274761,4,single_with_child,6,Worker,21007A201,Forest
458112,493096,21007A201,ROOSENDAEL (RUE),493096,18,1,female,parent,274762,4,single_with_child,6,Worker,21007A201,Forest
458113,493097,21007A201,ROOSENDAEL (RUE),493097,18,1,female,parent,274763,4,single_with_child,6,Worker,21007A201,Forest
460822,496134,21007A75-,TOURNOI (RUE DU),496134,20,1,female,parent,276695,4,single_with_child,6,Worker,21007A75-,Forest
460828,496170,21007A75-,TOURNOI (RUE DU),496170,19,1,female,parent,276714,4,single_with_child,6,Worker,21007A75-,Forest
460834,496206,21007A75-,TOURNOI (RUE DU),496206,18,1,female,parent,276733,4,single_with_child,6,Worker,21007A75-,Forest
461579,497011,21007A111,MESSIDOR I,497011,20,1,female,parent,277166,4,single_with_child,6,Worker,21007A111,Forest
463173,498701,21007A142,MONTE CARLO,498701,20,1,female,parent,278022,4,single_with_child,6,Worker,21007A142,Forest
463179,498751,21007A142,MONTE CARLO,498751,19,1,female,parent,278048,4,single_with_child,6,Worker,21007A142,Forest
463185,498801,21007A142,MONTE CARLO,498801,18,1,female,parent,278074,4,single_with_child,6,Worker,21007A142,Forest
465560,501264,21007A53-,WIELEMANS CEUPPENS,501264,20,1,female,parent,279296,4,single_with_child,6,Worker,21007A53-,Forest
465561,501265,21007A53-,WIELEMANS CEUPPENS,501265,20,1,female,parent,279297,4,single_with_child,6,Worker,21007A53-,Forest
465562,501266,21007A53-,WIELEMANS CEUPPENS,501266,20,1,female,parent,279298,4,single_with_child,6,Worker,21007A53-,Forest
465568,501320,21007A53-,WIELEMANS CEUPPENS,501320,19,1,female,parent,279327,4,single_with_child,6,Worker,21007A53-,Forest
465569,501321,21007A53-,WIELEMANS CEUPPENS,501321,19,1,female,parent,279328,4,single_with_child,6,Worker,21007A53-,Forest
465575,501375,21007A53-,WIELEMANS CEUPPENS,501375,18,1,female,parent,279357,4,single_with_child,6,Worker,21007A53-,Forest
465576,501376,21007A53-,WIELEMANS CEUPPENS,501376,18,1,female,parent,279358,4,single_with_child,6,Worker,21007A53-,Forest
468555,504451,21007A50-,BERANGER,504451,20,1,female,parent,280951,4,single_with_child,6,Worker,21007A50-,Forest
468556,504452,21007A50-,BERANGER,504452,20,1,female,parent,280952,4,single_with_child,6,Worker,21007A50-,Forest
468557,504453,21007A50-,BERANGER,504453,20,1,female,parent,280953,4,single_with_child,6,Worker,21007A50-,Forest
468558,504454,21007A50-,BERANGER,504454,20,1,female,parent,280954,4,single_with_child,6,Worker,21007A50-,Forest
468566,504522,21007A50-,BERANGER,504522,19,1,female,parent,280990,4,single_with_child,6,Worker,21007A50-,Forest
468567,504523,21007A50-,BERANGER,504523,19,1,female,parent,280991,4,single_with_child,6,Worker,21007A50-,Forest
468575,504591,21007A50-,BERANGER,504591,18,1,female,parent,281027,4,single_with_child,6,Worker,21007A50-,Forest
468576,504592,21007A50-,BERANGER,504592,18,1,female,parent,281028,4,single_with_child,6,Worker,21007A50-,Forest
470020,506156,21007A51-,CHATAIGNE,506156,20,1,female,parent,282035,4,single_with_child,6,Worker,21007A51-,Forest
471112,507368,21007A541,LYCEE,507368,20,1,female,parent,282733,4,single_with_child,6,Worker,21007A541,Forest
475136,511448,21007A61-,MONTENEGRO (RUE),511448,20,1,female,parent,284459,4,single_with_child,6,Worker,21007A61-,Forest
475138,511450,21007A61-,MONTENEGRO (RUE),511450,20,1,female,parent,284460,4,single_with_child,6,Worker,21007A61-,Forest
475141,511453,21007A61-,MONTENEGRO (RUE),511453,20,1,female,parent,284461,4,single_with_child,6,Worker,21007A61-,Forest
475144,511456,21007A61-,MONTENEGRO (RUE),511456,20,1,female,parent,284462,4,single_with_child,6,Worker,21007A61-,Forest
475146,511458,21007A61-,MONTENEGRO (RUE),511458,20,1,female,parent,284463,4,single_with_child,6,Worker,21007A61-,Forest
475149,511461,21007A61-,MONTENEGRO (RUE),511461,20,1,female,parent,284464,4,single_with_child,6,Worker,21007A61-,Forest
475174,511556,21007A61-,MONTENEGRO (RUE),511556,19,1,female,parent,284509,4,single_with_child,6,Worker,21007A61-,Forest
475176,511558,21007A61-,MONTENEGRO (RUE),511558,19,1,female,parent,284510,4,single_with_child,6,Worker,21007A61-,Forest
