,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code_x,Commune_x,Code_y,Name,Commune_y,WorkID,WorkType
830,608289,21009A03-,ERMITAGE,608289,18,0,male,parent,340670,3,single,,,21009A03-,Ixelles,21009A03-,ERMITAGE,Ixelles,6,Worker
831,608290,21009A03-,ERMITAGE,608290,18,0,male,parent,340671,3,single,,,21009A03-,Ixelles,21009A03-,ERMITAGE,Ixelles,6,Worker
832,610047,21009A13-,GACHARD,610047,18,0,male,parent,341854,3,single,,,21009A13-,Ixelles,21009A13-,GACHARD,Ixelles,6,Worker
833,610049,21009A13-,GACHARD,610049,18,0,male,parent,341856,3,single,,,21009A13-,Ixelles,21009A13-,GACHARD,Ixelles,6,Worker
834,610050,21009A13-,GACHARD,610050,18,0,male,parent,341857,3,single,,,21009A13-,Ixelles,21009A13-,GACHARD,Ixelles,6,Worker
835,610051,21009A13-,GACHARD,610051,18,0,male,parent,341858,3,single,,,21009A13-,Ixelles,21009A13-,GACHARD,Ixelles,6,Worker
836,610052,21009A13-,GACHARD,610052,18,0,male,parent,341859,3,single,,,21009A13-,Ixelles,21009A13-,GACHARD,Ixelles,6,Worker
837,609074,21009A13-,GACHARD,609074,18,0,male,child,341187,1,couple_with_child,,,21009A13-,Ixelles,21009A13-,GACHARD,Ixelles,6,Worker
838,611567,21009A121,GENERAL DE GAULLE,611567,18,0,male,parent,342808,3,single,,,21009A121,Ixelles,21009A121,GENERAL DE GAULLE,Ixelles,6,Worker
839,611568,21009A121,GENERAL DE GAULLE,611568,18,0,male,parent,342809,3,single,,,21009A121,Ixelles,21009A121,GENERAL DE GAULLE,Ixelles,6,Worker
840,614307,21009A63-,MACAU,614307,18,0,male,parent,344507,3,single,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
841,614308,21009A63-,MACAU,614308,18,0,male,parent,344508,3,single,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
842,614309,21009A63-,MACAU,614309,18,0,male,parent,344509,3,single,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
843,614310,21009A63-,MACAU,614310,18,0,male,parent,344510,3,single,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
844,614311,21009A63-,MACAU,614311,18,0,male,parent,344511,3,single,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
845,614312,21009A63-,MACAU,614312,18,0,male,parent,344512,3,single,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
846,614313,21009A63-,MACAU,614313,18,0,male,parent,344513,3,single,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
847,614314,21009A63-,MACAU,614314,18,0,male,parent,344514,3,single,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
848,614315,21009A63-,MACAU,614315,18,0,male,parent,344515,3,single,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
849,612167,21009A63-,MACAU,612167,18,0,male,child,343163,1,couple_with_child,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
850,612211,21009A63-,MACAU,612211,18,0,male,child,343184,1,couple_with_child,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
851,612237,21009A63-,MACAU,612237,18,0,male,child,343199,1,couple_with_child,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
852,612240,21009A63-,MACAU,612240,18,0,male,child,343200,1,couple_with_child,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
853,612282,21009A63-,MACAU,612282,18,0,male,child,343218,1,couple_with_child,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
854,612318,21009A63-,MACAU,612318,18,0,male,child,343235,1,couple_with_child,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
855,612354,21009A63-,MACAU,612354,18,0,male,child,343254,1,couple_with_child,,,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,6,Worker
856,615051,21009A602,BELVEDERE,615051,18,0,male,parent,345048,3,single,,,21009A602,Ixelles,21009A602,BELVEDERE,Ixelles,6,Worker
857,615052,21009A602,BELVEDERE,615052,18,0,male,parent,345049,3,single,,,21009A602,Ixelles,21009A602,BELVEDERE,Ixelles,6,Worker
858,617973,21009A42-,RENIER CHALON,617973,18,0,male,parent,346757,3,single,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
860,617975,21009A42-,RENIER CHALON,617975,18,0,male,parent,346759,3,single,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
861,617976,21009A42-,RENIER CHALON,617976,18,0,male,parent,346760,3,single,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
862,615616,21009A42-,RENIER CHALON,615616,18,0,male,child,345453,1,couple_with_child,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
863,615648,21009A42-,RENIER CHALON,615648,18,0,male,child,345471,1,couple_with_child,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
864,615730,21009A42-,RENIER CHALON,615730,18,0,male,child,345511,1,couple_with_child,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
865,615749,21009A42-,RENIER CHALON,615749,18,0,male,child,345516,1,couple_with_child,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
866,615838,21009A42-,RENIER CHALON,615838,18,0,male,child,345555,1,couple_with_child,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
867,615843,21009A42-,RENIER CHALON,615843,18,0,male,child,345556,1,couple_with_child,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
868,615957,21009A42-,RENIER CHALON,615957,18,0,male,child,345612,1,couple_with_child,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
869,616150,21009A42-,RENIER CHALON,616150,18,0,male,child,345705,4,single_with_child,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
870,616151,21009A42-,RENIER CHALON,616151,18,0,male,child,345705,4,single_with_child,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
871,616171,21009A42-,RENIER CHALON,616171,18,0,male,child,345709,1,couple_with_child,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
872,616274,21009A42-,RENIER CHALON,616274,18,0,male,child,345758,1,couple_with_child,,,21009A42-,Ixelles,21009A42-,RENIER CHALON,Ixelles,6,Worker
873,620107,21009A40-,MELEZES,620107,18,0,male,parent,348062,3,single,,,21009A40-,Ixelles,21009A40-,MELEZES,Ixelles,6,Worker
874,620108,21009A40-,MELEZES,620108,18,0,male,parent,348063,3,single,,,21009A40-,Ixelles,21009A40-,MELEZES,Ixelles,6,Worker
875,620110,21009A40-,MELEZES,620110,18,0,male,parent,348065,3,single,,,21009A40-,Ixelles,21009A40-,MELEZES,Ixelles,6,Worker
876,620111,21009A40-,MELEZES,620111,18,0,male,parent,348066,3,single,,,21009A40-,Ixelles,21009A40-,MELEZES,Ixelles,6,Worker
877,620112,21009A40-,MELEZES,620112,18,0,male,parent,348067,3,single,,,21009A40-,Ixelles,21009A40-,MELEZES,Ixelles,6,Worker
878,621476,21009A301,BOONDAEL-NORD,621476,18,0,male,parent,348931,3,single,,,21009A301,Ixelles,21009A301,BOONDAEL-NORD,Ixelles,6,Worker
879,621477,21009A301,BOONDAEL-NORD,621477,18,0,male,parent,348932,3,single,,,21009A301,Ixelles,21009A301,BOONDAEL-NORD,Ixelles,6,Worker
880,621478,21009A301,BOONDAEL-NORD,621478,18,0,male,parent,348933,3,single,,,21009A301,Ixelles,21009A301,BOONDAEL-NORD,Ixelles,6,Worker
881,620635,21009A301,BOONDAEL-NORD,620635,18,0,male,child,348426,1,couple_with_child,,,21009A301,Ixelles,21009A301,BOONDAEL-NORD,Ixelles,6,Worker
882,620887,21009A301,BOONDAEL-NORD,620887,18,0,male,child,348548,1,couple_with_child,,,21009A301,Ixelles,21009A301,BOONDAEL-NORD,Ixelles,6,Worker
883,622031,21009A812,SCHOOLGAT,622031,18,0,male,parent,349225,3,single,,,21009A812,Ixelles,21009A812,SCHOOLGAT,Ixelles,6,Worker
884,626244,21009A33-,SAINT-ADRIEN,626244,18,0,male,parent,351761,3,single,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
885,626245,21009A33-,SAINT-ADRIEN,626245,18,0,male,parent,351762,3,single,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
886,626246,21009A33-,SAINT-ADRIEN,626246,18,0,male,parent,351763,3,single,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
887,626247,21009A33-,SAINT-ADRIEN,626247,18,0,male,parent,351764,3,single,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
888,626248,21009A33-,SAINT-ADRIEN,626248,18,0,male,parent,351765,3,single,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
889,626249,21009A33-,SAINT-ADRIEN,626249,18,0,male,parent,351766,3,single,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
890,626250,21009A33-,SAINT-ADRIEN,626250,18,0,male,parent,351767,3,single,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
891,626251,21009A33-,SAINT-ADRIEN,626251,18,0,male,parent,351768,3,single,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
892,622753,21009A33-,SAINT-ADRIEN,622753,18,0,male,child,349756,4,single_with_child,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
893,622841,21009A33-,SAINT-ADRIEN,622841,18,0,male,child,349793,1,couple_with_child,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
894,622861,21009A33-,SAINT-ADRIEN,622861,18,0,male,child,349810,4,single_with_child,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
895,622946,21009A33-,SAINT-ADRIEN,622946,18,0,male,child,349847,1,couple_with_child,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
896,623164,21009A33-,SAINT-ADRIEN,623164,18,0,male,child,349953,4,single_with_child,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
897,623220,21009A33-,SAINT-ADRIEN,623220,18,0,male,child,349982,1,couple_with_child,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
898,623433,21009A33-,SAINT-ADRIEN,623433,18,0,male,child,350085,1,couple_with_child,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
899,623561,21009A33-,SAINT-ADRIEN,623561,18,0,male,child,350149,1,couple_with_child,,,21009A33-,Ixelles,21009A33-,SAINT-ADRIEN,Ixelles,6,Worker
900,627030,21009A34-,STADE COMMUNAL,627030,18,0,male,parent,352177,3,single,,,21009A34-,Ixelles,21009A34-,STADE COMMUNAL,Ixelles,6,Worker
901,627101,21009A34-,STADE COMMUNAL,627101,18,0,male,parent,352200,5,colloc,,,21009A34-,Ixelles,21009A34-,STADE COMMUNAL,Ixelles,6,Worker
902,627037,21009A34-,STADE COMMUNAL,627037,18,0,male,child,352179,4,single_with_child,,,21009A34-,Ixelles,21009A34-,STADE COMMUNAL,Ixelles,6,Worker
903,630665,21009A21-,ETE,630665,18,0,male,parent,354751,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
904,630667,21009A21-,ETE,630667,18,0,male,parent,354753,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
905,630668,21009A21-,ETE,630668,18,0,male,parent,354754,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
906,630669,21009A21-,ETE,630669,18,0,male,parent,354755,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
907,630670,21009A21-,ETE,630670,18,0,male,parent,354756,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
908,630671,21009A21-,ETE,630671,18,0,male,parent,354757,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
909,630672,21009A21-,ETE,630672,18,0,male,parent,354758,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
910,630673,21009A21-,ETE,630673,18,0,male,parent,354759,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
911,630674,21009A21-,ETE,630674,18,0,male,parent,354760,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
912,630675,21009A21-,ETE,630675,18,0,male,parent,354761,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
913,630676,21009A21-,ETE,630676,18,0,male,parent,354762,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
914,630677,21009A21-,ETE,630677,18,0,male,parent,354763,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
915,630678,21009A21-,ETE,630678,18,0,male,parent,354764,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
916,630679,21009A21-,ETE,630679,18,0,male,parent,354765,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
917,630680,21009A21-,ETE,630680,18,0,male,parent,354766,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
918,630681,21009A21-,ETE,630681,18,0,male,parent,354767,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
919,630682,21009A21-,ETE,630682,18,0,male,parent,354768,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
920,630683,21009A21-,ETE,630683,18,0,male,parent,354769,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
921,630684,21009A21-,ETE,630684,18,0,male,parent,354770,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
922,630685,21009A21-,ETE,630685,18,0,male,parent,354771,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
923,630686,21009A21-,ETE,630686,18,0,male,parent,354772,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
924,630687,21009A21-,ETE,630687,18,0,male,parent,354773,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
925,630688,21009A21-,ETE,630688,18,0,male,parent,354774,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
926,630689,21009A21-,ETE,630689,18,0,male,parent,354775,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
927,630690,21009A21-,ETE,630690,18,0,male,parent,354776,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
928,630691,21009A21-,ETE,630691,18,0,male,parent,354777,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
929,630692,21009A21-,ETE,630692,18,0,male,parent,354778,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
930,630693,21009A21-,ETE,630693,18,0,male,parent,354779,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
931,630694,21009A21-,ETE,630694,18,0,male,parent,354780,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
932,630695,21009A21-,ETE,630695,18,0,male,parent,354781,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
933,630696,21009A21-,ETE,630696,18,0,male,parent,354782,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
934,630697,21009A21-,ETE,630697,18,0,male,parent,354783,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
935,630698,21009A21-,ETE,630698,18,0,male,parent,354784,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
936,630699,21009A21-,ETE,630699,18,0,male,parent,354785,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
937,630700,21009A21-,ETE,630700,18,0,male,parent,354786,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
938,630701,21009A21-,ETE,630701,18,0,male,parent,354787,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
939,630702,21009A21-,ETE,630702,18,0,male,parent,354788,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
940,630703,21009A21-,ETE,630703,18,0,male,parent,354789,3,single,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
941,627716,21009A21-,ETE,627716,18,0,male,child,352584,1,couple_with_child,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
942,627730,21009A21-,ETE,627730,18,0,male,child,352595,4,single_with_child,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
943,627748,21009A21-,ETE,627748,18,0,male,child,352600,1,couple_with_child,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
944,627768,21009A21-,ETE,627768,18,0,male,child,352612,1,couple_with_child,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
945,627855,21009A21-,ETE,627855,18,0,male,child,352654,1,couple_with_child,,,21009A21-,Ixelles,21009A21-,ETE,Ixelles,6,Worker
946,633146,21009A43-,FERNAND NEURAY,633146,18,0,male,parent,356235,3,single,,,21009A43-,Ixelles,21009A43-,FERNAND NEURAY,Ixelles,6,Worker
947,633147,21009A43-,FERNAND NEURAY,633147,18,0,male,parent,356236,3,single,,,21009A43-,Ixelles,21009A43-,FERNAND NEURAY,Ixelles,6,Worker
948,633148,21009A43-,FERNAND NEURAY,633148,18,0,male,parent,356237,3,single,,,21009A43-,Ixelles,21009A43-,FERNAND NEURAY,Ixelles,6,Worker
949,633149,21009A43-,FERNAND NEURAY,633149,18,0,male,parent,356238,3,single,,,21009A43-,Ixelles,21009A43-,FERNAND NEURAY,Ixelles,6,Worker
950,633150,21009A43-,FERNAND NEURAY,633150,18,0,male,parent,356239,3,single,,,21009A43-,Ixelles,21009A43-,FERNAND NEURAY,Ixelles,6,Worker
951,631565,21009A43-,FERNAND NEURAY,631565,18,0,male,child,355343,1,couple_with_child,,,21009A43-,Ixelles,21009A43-,FERNAND NEURAY,Ixelles,6,Worker
952,631666,21009A43-,FERNAND NEURAY,631666,18,0,male,child,355388,4,single_with_child,,,21009A43-,Ixelles,21009A43-,FERNAND NEURAY,Ixelles,6,Worker
953,631677,21009A43-,FERNAND NEURAY,631677,18,0,male,child,355391,1,couple_with_child,,,21009A43-,Ixelles,21009A43-,FERNAND NEURAY,Ixelles,6,Worker
955,631872,21009A43-,FERNAND NEURAY,631872,18,0,male,child,355474,1,couple_with_child,,,21009A43-,Ixelles,21009A43-,FERNAND NEURAY,Ixelles,6,Worker
956,632003,21009A43-,FERNAND NEURAY,632003,18,0,male,child,355538,4,single_with_child,,,21009A43-,Ixelles,21009A43-,FERNAND NEURAY,Ixelles,6,Worker
957,635760,21009A41-,SAINT-GEORGES,635760,18,0,male,parent,357845,3,single,,,21009A41-,Ixelles,21009A41-,SAINT-GEORGES,Ixelles,6,Worker
958,635761,21009A41-,SAINT-GEORGES,635761,18,0,male,parent,357846,3,single,,,21009A41-,Ixelles,21009A41-,SAINT-GEORGES,Ixelles,6,Worker
959,635762,21009A41-,SAINT-GEORGES,635762,18,0,male,parent,357847,3,single,,,21009A41-,Ixelles,21009A41-,SAINT-GEORGES,Ixelles,6,Worker
960,635763,21009A41-,SAINT-GEORGES,635763,18,0,male,parent,357848,3,single,,,21009A41-,Ixelles,21009A41-,SAINT-GEORGES,Ixelles,6,Worker
961,635764,21009A41-,SAINT-GEORGES,635764,18,0,male,parent,357849,3,single,,,21009A41-,Ixelles,21009A41-,SAINT-GEORGES,Ixelles,6,Worker
962,635765,21009A41-,SAINT-GEORGES,635765,18,0,male,parent,357850,3,single,,,21009A41-,Ixelles,21009A41-,SAINT-GEORGES,Ixelles,6,Worker
963,635766,21009A41-,SAINT-GEORGES,635766,18,0,male,parent,357851,3,single,,,21009A41-,Ixelles,21009A41-,SAINT-GEORGES,Ixelles,6,Worker
964,635767,21009A41-,SAINT-GEORGES,635767,18,0,male,parent,357852,3,single,,,21009A41-,Ixelles,21009A41-,SAINT-GEORGES,Ixelles,6,Worker
965,635768,21009A41-,SAINT-GEORGES,635768,18,0,male,parent,357853,3,single,,,21009A41-,Ixelles,21009A41-,SAINT-GEORGES,Ixelles,6,Worker
966,636757,21009A83-,L. ERNOTTE (RUE),636757,18,0,male,parent,358314,1,couple_with_child,,,21009A83-,Ixelles,21009A83-,L. ERNOTTE (RUE),Ixelles,6,Worker
967,636207,21009A83-,L. ERNOTTE (RUE),636207,18,0,male,child,358082,1,couple_with_child,,,21009A83-,Ixelles,21009A83-,L. ERNOTTE (RUE),Ixelles,6,Worker
968,636352,21009A83-,L. ERNOTTE (RUE),636352,18,0,male,child,358146,1,couple_with_child,,,21009A83-,Ixelles,21009A83-,L. ERNOTTE (RUE),Ixelles,6,Worker
969,636358,21009A83-,L. ERNOTTE (RUE),636358,18,0,male,child,358150,4,single_with_child,,,21009A83-,Ixelles,21009A83-,L. ERNOTTE (RUE),Ixelles,6,Worker
970,636430,21009A83-,L. ERNOTTE (RUE),636430,18,0,male,child,358183,4,single_with_child,,,21009A83-,Ixelles,21009A83-,L. ERNOTTE (RUE),Ixelles,6,Worker
971,640529,21009A52-,GRAY (RUE),640529,18,0,male,parent,360526,3,single,,,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,6,Worker
972,640530,21009A52-,GRAY (RUE),640530,18,0,male,parent,360527,3,single,,,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,6,Worker
973,640531,21009A52-,GRAY (RUE),640531,18,0,male,parent,360528,3,single,,,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,6,Worker
974,640532,21009A52-,GRAY (RUE),640532,18,0,male,parent,360529,3,single,,,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,6,Worker
975,640533,21009A52-,GRAY (RUE),640533,18,0,male,parent,360530,3,single,,,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,6,Worker
976,640534,21009A52-,GRAY (RUE),640534,18,0,male,parent,360531,3,single,,,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,6,Worker
977,640535,21009A52-,GRAY (RUE),640535,18,0,male,parent,360532,3,single,,,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,6,Worker
978,640536,21009A52-,GRAY (RUE),640536,18,0,male,parent,360533,3,single,,,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,6,Worker
979,640537,21009A52-,GRAY (RUE),640537,18,0,male,parent,360534,3,single,,,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,6,Worker
980,640538,21009A52-,GRAY (RUE),640538,18,0,male,parent,360535,3,single,,,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,6,Worker
981,638303,21009A52-,GRAY (RUE),638303,18,0,male,child,359153,1,couple_with_child,,,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,6,Worker
982,641985,21009A2MJ,CAMPUS UNIVERSITAIRE,641985,18,0,male,parent,361776,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
983,641986,21009A2MJ,CAMPUS UNIVERSITAIRE,641986,18,0,male,parent,361777,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
984,641987,21009A2MJ,CAMPUS UNIVERSITAIRE,641987,18,0,male,parent,361778,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
985,641988,21009A2MJ,CAMPUS UNIVERSITAIRE,641988,18,0,male,parent,361779,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
986,641989,21009A2MJ,CAMPUS UNIVERSITAIRE,641989,18,0,male,parent,361780,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
987,641990,21009A2MJ,CAMPUS UNIVERSITAIRE,641990,18,0,male,parent,361781,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
988,641991,21009A2MJ,CAMPUS UNIVERSITAIRE,641991,18,0,male,parent,361782,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
989,641992,21009A2MJ,CAMPUS UNIVERSITAIRE,641992,18,0,male,parent,361783,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
990,641993,21009A2MJ,CAMPUS UNIVERSITAIRE,641993,18,0,male,parent,361784,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
991,641994,21009A2MJ,CAMPUS UNIVERSITAIRE,641994,18,0,male,parent,361785,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
992,641995,21009A2MJ,CAMPUS UNIVERSITAIRE,641995,18,0,male,parent,361786,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
993,641996,21009A2MJ,CAMPUS UNIVERSITAIRE,641996,18,0,male,parent,361787,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
994,641997,21009A2MJ,CAMPUS UNIVERSITAIRE,641997,18,0,male,parent,361788,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
995,641998,21009A2MJ,CAMPUS UNIVERSITAIRE,641998,18,0,male,parent,361789,3,single,,,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,6,Worker
