,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseHorldTypeName,long,lat
782,782,21001A041,VEEWEYDE-SUD,782,49,1,female,parent,371,1,couple_with_child,4.301314966817025,50.83016044162608
783,783,21001A041,VEEWEYDE-SUD,783,46,0,male,parent,371,1,couple_with_child,4.301314966817025,50.83016044162608
784,784,21001A041,VEEWEYDE-SUD,784,13,0,male,child,371,1,couple_with_child,4.301314966817025,50.83016044162608
785,785,21001A041,VEEWEYDE-SUD,785,29,1,female,child,371,1,couple_with_child,4.301314966817025,50.83016044162608
786,786,21001A041,VEEWEYDE-SUD,786,49,1,female,parent,372,1,couple_with_child,4.301314966817025,50.83016044162608
787,787,21001A041,VEEWEYDE-SUD,787,45,0,male,parent,372,1,couple_with_child,4.301314966817025,50.83016044162608
788,788,21001A041,VEEWEYDE-SUD,788,17,0,male,child,372,1,couple_with_child,4.301314966817025,50.83016044162608
789,789,21001A041,VEEWEYDE-SUD,789,32,1,female,child,372,1,couple_with_child,4.301314966817025,50.83016044162608
790,790,21001A041,VEEWEYDE-SUD,790,20,0,male,child,372,1,couple_with_child,4.301314966817025,50.83016044162608
791,791,21001A041,VEEWEYDE-SUD,791,49,1,female,parent,373,1,couple_with_child,4.301314966817025,50.83016044162608
792,792,21001A041,VEEWEYDE-SUD,792,42,0,male,parent,373,1,couple_with_child,4.301314966817025,50.83016044162608
793,793,21001A041,VEEWEYDE-SUD,793,9,0,male,child,373,1,couple_with_child,4.301314966817025,50.83016044162608
794,794,21001A041,VEEWEYDE-SUD,794,21,0,male,child,373,1,couple_with_child,4.301314966817025,50.83016044162608
795,795,21001A041,VEEWEYDE-SUD,795,49,1,female,parent,374,1,couple_with_child,4.301314966817025,50.83016044162608
796,796,21001A041,VEEWEYDE-SUD,796,44,0,male,parent,374,1,couple_with_child,4.301314966817025,50.83016044162608
797,797,21001A041,VEEWEYDE-SUD,797,1,1,female,child,374,1,couple_with_child,4.301314966817025,50.83016044162608
798,798,21001A041,VEEWEYDE-SUD,798,25,0,male,child,374,1,couple_with_child,4.301314966817025,50.83016044162608
799,799,21001A041,VEEWEYDE-SUD,799,27,1,female,child,374,1,couple_with_child,4.301314966817025,50.83016044162608
800,800,21001A041,VEEWEYDE-SUD,800,49,1,female,parent,375,1,couple_with_child,4.301314966817025,50.83016044162608
801,801,21001A041,VEEWEYDE-SUD,801,51,0,male,parent,375,1,couple_with_child,4.301314966817025,50.83016044162608
802,802,21001A041,VEEWEYDE-SUD,802,24,0,male,child,375,1,couple_with_child,4.301314966817025,50.83016044162608
803,803,21001A041,VEEWEYDE-SUD,803,1,1,female,child,375,1,couple_with_child,4.301314966817025,50.83016044162608
804,804,21001A041,VEEWEYDE-SUD,804,33,0,male,child,375,1,couple_with_child,4.301314966817025,50.83016044162608
805,805,21001A041,VEEWEYDE-SUD,805,49,1,female,parent,376,2,couple_no_child,4.301314966817025,50.83016044162608
806,806,21001A041,VEEWEYDE-SUD,806,51,0,male,parent,376,2,couple_no_child,4.301314966817025,50.83016044162608
807,807,21001A041,VEEWEYDE-SUD,807,49,1,female,parent,377,2,couple_no_child,4.301314966817025,50.83016044162608
808,808,21001A041,VEEWEYDE-SUD,808,52,0,male,parent,377,2,couple_no_child,4.301314966817025,50.83016044162608
809,809,21001A041,VEEWEYDE-SUD,809,49,1,female,parent,378,3,single,4.301314966817025,50.83016044162608
810,810,21001A041,VEEWEYDE-SUD,810,49,1,female,parent,379,3,single,4.301314966817025,50.83016044162608
811,811,21001A041,VEEWEYDE-SUD,811,49,1,female,parent,380,3,single,4.301314966817025,50.83016044162608
812,812,21001A041,VEEWEYDE-SUD,812,49,1,female,parent,381,3,single,4.301314966817025,50.83016044162608
813,813,21001A041,VEEWEYDE-SUD,813,49,1,female,parent,382,3,single,4.301314966817025,50.83016044162608
814,814,21001A041,VEEWEYDE-SUD,814,49,1,female,parent,383,3,single,4.301314966817025,50.83016044162608
815,815,21001A041,VEEWEYDE-SUD,815,49,1,female,parent,384,4,single_with_child,4.301314966817025,50.83016044162608
816,816,21001A041,VEEWEYDE-SUD,816,21,0,male,child,384,4,single_with_child,4.301314966817025,50.83016044162608
817,817,21001A041,VEEWEYDE-SUD,817,49,1,female,parent,385,4,single_with_child,4.301314966817025,50.83016044162608
818,818,21001A041,VEEWEYDE-SUD,818,18,0,male,child,385,4,single_with_child,4.301314966817025,50.83016044162608
819,819,21001A041,VEEWEYDE-SUD,819,8,1,female,child,385,4,single_with_child,4.301314966817025,50.83016044162608
820,820,21001A041,VEEWEYDE-SUD,820,2,0,male,child,385,4,single_with_child,4.301314966817025,50.83016044162608
821,821,21001A041,VEEWEYDE-SUD,821,48,1,female,parent,386,1,couple_with_child,4.301314966817025,50.83016044162608
822,822,21001A041,VEEWEYDE-SUD,822,51,0,male,parent,386,1,couple_with_child,4.301314966817025,50.83016044162608
823,823,21001A041,VEEWEYDE-SUD,823,16,0,male,child,386,1,couple_with_child,4.301314966817025,50.83016044162608
824,824,21001A041,VEEWEYDE-SUD,824,3,1,female,child,386,1,couple_with_child,4.301314966817025,50.83016044162608
825,825,21001A041,VEEWEYDE-SUD,825,15,1,female,child,386,1,couple_with_child,4.301314966817025,50.83016044162608
826,826,21001A041,VEEWEYDE-SUD,826,48,1,female,parent,387,1,couple_with_child,4.301314966817025,50.83016044162608
827,827,21001A041,VEEWEYDE-SUD,827,53,0,male,parent,387,1,couple_with_child,4.301314966817025,50.83016044162608
828,828,21001A041,VEEWEYDE-SUD,828,17,0,male,child,387,1,couple_with_child,4.301314966817025,50.83016044162608
829,829,21001A041,VEEWEYDE-SUD,829,48,1,female,parent,388,1,couple_with_child,4.301314966817025,50.83016044162608
830,830,21001A041,VEEWEYDE-SUD,830,48,0,male,parent,388,1,couple_with_child,4.301314966817025,50.83016044162608
831,831,21001A041,VEEWEYDE-SUD,831,32,1,female,child,388,1,couple_with_child,4.301314966817025,50.83016044162608
832,832,21001A041,VEEWEYDE-SUD,832,48,1,female,parent,389,1,couple_with_child,4.301314966817025,50.83016044162608
833,833,21001A041,VEEWEYDE-SUD,833,48,0,male,parent,389,1,couple_with_child,4.301314966817025,50.83016044162608
834,834,21001A041,VEEWEYDE-SUD,834,23,1,female,child,389,1,couple_with_child,4.301314966817025,50.83016044162608
835,835,21001A041,VEEWEYDE-SUD,835,12,1,female,child,389,1,couple_with_child,4.301314966817025,50.83016044162608
836,836,21001A041,VEEWEYDE-SUD,836,22,0,male,child,389,1,couple_with_child,4.301314966817025,50.83016044162608
837,837,21001A041,VEEWEYDE-SUD,837,48,1,female,parent,390,1,couple_with_child,4.301314966817025,50.83016044162608
838,838,21001A041,VEEWEYDE-SUD,838,49,0,male,parent,390,1,couple_with_child,4.301314966817025,50.83016044162608
839,839,21001A041,VEEWEYDE-SUD,839,5,1,female,child,390,1,couple_with_child,4.301314966817025,50.83016044162608
840,840,21001A041,VEEWEYDE-SUD,840,4,0,male,child,390,1,couple_with_child,4.301314966817025,50.83016044162608
841,841,21001A041,VEEWEYDE-SUD,841,48,1,female,parent,391,1,couple_with_child,4.301314966817025,50.83016044162608
842,842,21001A041,VEEWEYDE-SUD,842,54,0,male,parent,391,1,couple_with_child,4.301314966817025,50.83016044162608
843,843,21001A041,VEEWEYDE-SUD,843,21,1,female,child,391,1,couple_with_child,4.301314966817025,50.83016044162608
844,844,21001A041,VEEWEYDE-SUD,844,32,0,male,child,391,1,couple_with_child,4.301314966817025,50.83016044162608
845,845,21001A041,VEEWEYDE-SUD,845,48,1,female,parent,392,1,couple_with_child,4.301314966817025,50.83016044162608
846,846,21001A041,VEEWEYDE-SUD,846,49,0,male,parent,392,1,couple_with_child,4.301314966817025,50.83016044162608
847,847,21001A041,VEEWEYDE-SUD,847,24,1,female,child,392,1,couple_with_child,4.301314966817025,50.83016044162608
848,848,21001A041,VEEWEYDE-SUD,848,13,0,male,child,392,1,couple_with_child,4.301314966817025,50.83016044162608
849,849,21001A041,VEEWEYDE-SUD,849,48,1,female,parent,393,1,couple_with_child,4.301314966817025,50.83016044162608
850,850,21001A041,VEEWEYDE-SUD,850,54,0,male,parent,393,1,couple_with_child,4.301314966817025,50.83016044162608
851,851,21001A041,VEEWEYDE-SUD,851,3,1,female,child,393,1,couple_with_child,4.301314966817025,50.83016044162608
852,852,21001A041,VEEWEYDE-SUD,852,24,0,male,child,393,1,couple_with_child,4.301314966817025,50.83016044162608
853,853,21001A041,VEEWEYDE-SUD,853,48,1,female,parent,394,2,couple_no_child,4.301314966817025,50.83016044162608
854,854,21001A041,VEEWEYDE-SUD,854,42,0,male,parent,394,2,couple_no_child,4.301314966817025,50.83016044162608
855,855,21001A041,VEEWEYDE-SUD,855,48,1,female,parent,395,2,couple_no_child,4.301314966817025,50.83016044162608
856,856,21001A041,VEEWEYDE-SUD,856,44,0,male,parent,395,2,couple_no_child,4.301314966817025,50.83016044162608
857,857,21001A041,VEEWEYDE-SUD,857,48,1,female,parent,396,3,single,4.301314966817025,50.83016044162608
858,858,21001A041,VEEWEYDE-SUD,858,48,1,female,parent,397,3,single,4.301314966817025,50.83016044162608
859,859,21001A041,VEEWEYDE-SUD,859,48,1,female,parent,398,3,single,4.301314966817025,50.83016044162608
860,860,21001A041,VEEWEYDE-SUD,860,48,1,female,parent,399,3,single,4.301314966817025,50.83016044162608
861,861,21001A041,VEEWEYDE-SUD,861,48,1,female,parent,400,3,single,4.301314966817025,50.83016044162608
862,862,21001A041,VEEWEYDE-SUD,862,48,1,female,parent,401,3,single,4.301314966817025,50.83016044162608
863,863,21001A041,VEEWEYDE-SUD,863,48,1,female,parent,402,4,single_with_child,4.301314966817025,50.83016044162608
864,864,21001A041,VEEWEYDE-SUD,864,23,1,female,child,402,4,single_with_child,4.301314966817025,50.83016044162608
865,865,21001A041,VEEWEYDE-SUD,865,15,1,female,child,402,4,single_with_child,4.301314966817025,50.83016044162608
866,866,21001A041,VEEWEYDE-SUD,866,28,0,male,child,402,4,single_with_child,4.301314966817025,50.83016044162608
867,867,21001A041,VEEWEYDE-SUD,867,48,1,female,parent,403,4,single_with_child,4.301314966817025,50.83016044162608
868,868,21001A041,VEEWEYDE-SUD,868,8,1,female,child,403,4,single_with_child,4.301314966817025,50.83016044162608
869,869,21001A041,VEEWEYDE-SUD,869,47,1,female,parent,404,1,couple_with_child,4.301314966817025,50.83016044162608
870,870,21001A041,VEEWEYDE-SUD,870,53,0,male,parent,404,1,couple_with_child,4.301314966817025,50.83016044162608
871,871,21001A041,VEEWEYDE-SUD,871,20,1,female,child,404,1,couple_with_child,4.301314966817025,50.83016044162608
872,872,21001A041,VEEWEYDE-SUD,872,26,0,male,child,404,1,couple_with_child,4.301314966817025,50.83016044162608
873,873,21001A041,VEEWEYDE-SUD,873,47,1,female,parent,405,1,couple_with_child,4.301314966817025,50.83016044162608
874,874,21001A041,VEEWEYDE-SUD,874,44,0,male,parent,405,1,couple_with_child,4.301314966817025,50.83016044162608
875,875,21001A041,VEEWEYDE-SUD,875,5,1,female,child,405,1,couple_with_child,4.301314966817025,50.83016044162608
876,876,21001A041,VEEWEYDE-SUD,876,16,0,male,child,405,1,couple_with_child,4.301314966817025,50.83016044162608
877,877,21001A041,VEEWEYDE-SUD,877,20,0,male,child,405,1,couple_with_child,4.301314966817025,50.83016044162608
878,878,21001A041,VEEWEYDE-SUD,878,47,1,female,parent,406,1,couple_with_child,4.301314966817025,50.83016044162608
879,879,21001A041,VEEWEYDE-SUD,879,53,0,male,parent,406,1,couple_with_child,4.301314966817025,50.83016044162608
880,880,21001A041,VEEWEYDE-SUD,880,26,1,female,child,406,1,couple_with_child,4.301314966817025,50.83016044162608
881,881,21001A041,VEEWEYDE-SUD,881,47,1,female,parent,407,1,couple_with_child,4.301314966817025,50.83016044162608
882,882,21001A041,VEEWEYDE-SUD,882,52,0,male,parent,407,1,couple_with_child,4.301314966817025,50.83016044162608
883,883,21001A041,VEEWEYDE-SUD,883,29,0,male,child,407,1,couple_with_child,4.301314966817025,50.83016044162608
884,884,21001A041,VEEWEYDE-SUD,884,10,1,female,child,407,1,couple_with_child,4.301314966817025,50.83016044162608
885,885,21001A041,VEEWEYDE-SUD,885,9,0,male,child,407,1,couple_with_child,4.301314966817025,50.83016044162608
886,886,21001A041,VEEWEYDE-SUD,886,47,1,female,parent,408,1,couple_with_child,4.301314966817025,50.83016044162608
887,887,21001A041,VEEWEYDE-SUD,887,52,0,male,parent,408,1,couple_with_child,4.301314966817025,50.83016044162608
888,888,21001A041,VEEWEYDE-SUD,888,11,0,male,child,408,1,couple_with_child,4.301314966817025,50.83016044162608
889,889,21001A041,VEEWEYDE-SUD,889,2,0,male,child,408,1,couple_with_child,4.301314966817025,50.83016044162608
890,890,21001A041,VEEWEYDE-SUD,890,19,0,male,child,408,1,couple_with_child,4.301314966817025,50.83016044162608
891,891,21001A041,VEEWEYDE-SUD,891,47,1,female,parent,409,1,couple_with_child,4.301314966817025,50.83016044162608
892,892,21001A041,VEEWEYDE-SUD,892,41,0,male,parent,409,1,couple_with_child,4.301314966817025,50.83016044162608
893,893,21001A041,VEEWEYDE-SUD,893,29,1,female,child,409,1,couple_with_child,4.301314966817025,50.83016044162608
894,894,21001A041,VEEWEYDE-SUD,894,10,1,female,child,409,1,couple_with_child,4.301314966817025,50.83016044162608
895,895,21001A041,VEEWEYDE-SUD,895,21,1,female,child,409,1,couple_with_child,4.301314966817025,50.83016044162608
896,896,21001A041,VEEWEYDE-SUD,896,47,1,female,parent,410,1,couple_with_child,4.301314966817025,50.83016044162608
897,897,21001A041,VEEWEYDE-SUD,897,47,0,male,parent,410,1,couple_with_child,4.301314966817025,50.83016044162608
898,898,21001A041,VEEWEYDE-SUD,898,13,0,male,child,410,1,couple_with_child,4.301314966817025,50.83016044162608
899,899,21001A041,VEEWEYDE-SUD,899,4,1,female,child,410,1,couple_with_child,4.301314966817025,50.83016044162608
900,900,21001A041,VEEWEYDE-SUD,900,47,1,female,parent,411,1,couple_with_child,4.301314966817025,50.83016044162608
901,901,21001A041,VEEWEYDE-SUD,901,52,0,male,parent,411,1,couple_with_child,4.301314966817025,50.83016044162608
902,902,21001A041,VEEWEYDE-SUD,902,13,1,female,child,411,1,couple_with_child,4.301314966817025,50.83016044162608
903,903,21001A041,VEEWEYDE-SUD,903,26,1,female,child,411,1,couple_with_child,4.301314966817025,50.83016044162608
904,904,21001A041,VEEWEYDE-SUD,904,47,1,female,parent,412,2,couple_no_child,4.301314966817025,50.83016044162608
905,905,21001A041,VEEWEYDE-SUD,905,42,0,male,parent,412,2,couple_no_child,4.301314966817025,50.83016044162608
906,906,21001A041,VEEWEYDE-SUD,906,47,1,female,parent,413,2,couple_no_child,4.301314966817025,50.83016044162608
907,907,21001A041,VEEWEYDE-SUD,907,44,0,male,parent,413,2,couple_no_child,4.301314966817025,50.83016044162608
908,908,21001A041,VEEWEYDE-SUD,908,47,1,female,parent,414,3,single,4.301314966817025,50.83016044162608
909,909,21001A041,VEEWEYDE-SUD,909,47,1,female,parent,415,3,single,4.301314966817025,50.83016044162608
910,910,21001A041,VEEWEYDE-SUD,910,47,1,female,parent,416,3,single,4.301314966817025,50.83016044162608
911,911,21001A041,VEEWEYDE-SUD,911,47,1,female,parent,417,3,single,4.301314966817025,50.83016044162608
912,912,21001A041,VEEWEYDE-SUD,912,47,1,female,parent,418,3,single,4.301314966817025,50.83016044162608
913,913,21001A041,VEEWEYDE-SUD,913,47,1,female,parent,419,3,single,4.301314966817025,50.83016044162608
914,914,21001A041,VEEWEYDE-SUD,914,47,1,female,parent,420,4,single_with_child,4.301314966817025,50.83016044162608
915,915,21001A041,VEEWEYDE-SUD,915,3,1,female,child,420,4,single_with_child,4.301314966817025,50.83016044162608
916,916,21001A041,VEEWEYDE-SUD,916,29,0,male,child,420,4,single_with_child,4.301314966817025,50.83016044162608
917,917,21001A041,VEEWEYDE-SUD,917,47,1,female,parent,421,4,single_with_child,4.301314966817025,50.83016044162608
918,918,21001A041,VEEWEYDE-SUD,918,6,1,female,child,421,4,single_with_child,4.301314966817025,50.83016044162608
919,919,21001A041,VEEWEYDE-SUD,919,46,1,female,parent,422,1,couple_with_child,4.301314966817025,50.83016044162608
920,920,21001A041,VEEWEYDE-SUD,920,50,0,male,parent,422,1,couple_with_child,4.301314966817025,50.83016044162608
921,921,21001A041,VEEWEYDE-SUD,921,14,1,female,child,422,1,couple_with_child,4.301314966817025,50.83016044162608
922,922,21001A041,VEEWEYDE-SUD,922,46,1,female,parent,423,1,couple_with_child,4.301314966817025,50.83016044162608
923,923,21001A041,VEEWEYDE-SUD,923,45,0,male,parent,423,1,couple_with_child,4.301314966817025,50.83016044162608
924,924,21001A041,VEEWEYDE-SUD,924,8,0,male,child,423,1,couple_with_child,4.301314966817025,50.83016044162608
925,925,21001A041,VEEWEYDE-SUD,925,11,0,male,child,423,1,couple_with_child,4.301314966817025,50.83016044162608
926,926,21001A041,VEEWEYDE-SUD,926,46,1,female,parent,424,1,couple_with_child,4.301314966817025,50.83016044162608
927,927,21001A041,VEEWEYDE-SUD,927,50,0,male,parent,424,1,couple_with_child,4.301314966817025,50.83016044162608
928,928,21001A041,VEEWEYDE-SUD,928,20,0,male,child,424,1,couple_with_child,4.301314966817025,50.83016044162608
929,929,21001A041,VEEWEYDE-SUD,929,19,0,male,child,424,1,couple_with_child,4.301314966817025,50.83016044162608
930,930,21001A041,VEEWEYDE-SUD,930,46,1,female,parent,425,1,couple_with_child,4.301314966817025,50.83016044162608
931,931,21001A041,VEEWEYDE-SUD,931,42,0,male,parent,425,1,couple_with_child,4.301314966817025,50.83016044162608
932,932,21001A041,VEEWEYDE-SUD,932,0,1,female,child,425,1,couple_with_child,4.301314966817025,50.83016044162608
933,933,21001A041,VEEWEYDE-SUD,933,20,0,male,child,425,1,couple_with_child,4.301314966817025,50.83016044162608
934,934,21001A041,VEEWEYDE-SUD,934,46,1,female,parent,426,1,couple_with_child,4.301314966817025,50.83016044162608
935,935,21001A041,VEEWEYDE-SUD,935,48,0,male,parent,426,1,couple_with_child,4.301314966817025,50.83016044162608
936,936,21001A041,VEEWEYDE-SUD,936,25,1,female,child,426,1,couple_with_child,4.301314966817025,50.83016044162608
937,937,21001A041,VEEWEYDE-SUD,937,3,1,female,child,426,1,couple_with_child,4.301314966817025,50.83016044162608
938,938,21001A041,VEEWEYDE-SUD,938,5,1,female,child,426,1,couple_with_child,4.301314966817025,50.83016044162608
939,939,21001A041,VEEWEYDE-SUD,939,46,1,female,parent,427,1,couple_with_child,4.301314966817025,50.83016044162608
940,940,21001A041,VEEWEYDE-SUD,940,40,0,male,parent,427,1,couple_with_child,4.301314966817025,50.83016044162608
941,941,21001A041,VEEWEYDE-SUD,941,23,0,male,child,427,1,couple_with_child,4.301314966817025,50.83016044162608
942,942,21001A041,VEEWEYDE-SUD,942,27,1,female,child,427,1,couple_with_child,4.301314966817025,50.83016044162608
943,943,21001A041,VEEWEYDE-SUD,943,21,1,female,child,427,1,couple_with_child,4.301314966817025,50.83016044162608
944,944,21001A041,VEEWEYDE-SUD,944,46,1,female,parent,428,1,couple_with_child,4.301314966817025,50.83016044162608
945,945,21001A041,VEEWEYDE-SUD,945,39,0,male,parent,428,1,couple_with_child,4.301314966817025,50.83016044162608
946,946,21001A041,VEEWEYDE-SUD,946,29,1,female,child,428,1,couple_with_child,4.301314966817025,50.83016044162608
947,947,21001A041,VEEWEYDE-SUD,947,46,1,female,parent,429,1,couple_with_child,4.301314966817025,50.83016044162608
