,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType,WorkSectorStat,WorkSectorStatName
3144,21004C61-,U.L.B.,241559,73,1,female,parent,129443,6,collectif,21004C61-,Bruxelles,8,Nursing Home,21004C61-,U.L.B.
3145,21004A35-,AD. MAX (BOULEVARD),228197,73,0,male,parent,122449,6,collectif,21004A35-,Bruxelles,8,Nursing Home,21004A35-,AD. MAX (BOULEVARD)
3146,21004A70-,BLAES (RUE)-SUD,255212,83,1,female,parent,137253,6,collectif,21004A70-,Bruxelles,8,Nursing Home,21004A70-,BLAES (RUE)-SUD
3147,21004D610,ANVERS (CHAUSSEE D')-SUD,382234,76,1,female,parent,207947,6,collectif,21004D610,Bruxelles,8,Nursing Home,21004D610,ANVERS (CHAUSSEE D')-SUD
3148,21004E800,DIVIN JESUS,356367,84,1,female,parent,193859,6,collectif,21004E800,Bruxelles,8,Nursing Home,21004E800,DIVIN JESUS
3149,21004F930,COIN DES CERISES,207750,68,0,male,parent,109938,6,collectif,21004F930,Bruxelles,8,Nursing Home,21004F930,COIN DES CERISES
3150,21004E14-,ECOLE DES CADETS,366466,80,1,female,parent,199253,6,collectif,21004E14-,Bruxelles,8,Nursing Home,21004E14-,ECOLE DES CADETS
3151,21004A20-,BOURSE-NORD-OUEST,279078,70,1,female,parent,152979,6,collectif,21004A20-,Bruxelles,8,Nursing Home,21004A20-,BOURSE-NORD-OUEST
3152,21004E130,SACRE-COEUR,330088,81,1,female,parent,180447,6,collectif,21004E130,Bruxelles,8,Nursing Home,21004E130,SACRE-COEUR
3153,21004A001,GRAND-PLACE,282029,89,1,female,parent,155154,6,collectif,21004A001,Bruxelles,8,Nursing Home,21004A001,GRAND-PLACE
3154,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334490,71,1,female,parent,182713,6,collectif,21004E73-,Bruxelles,8,Nursing Home,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD
3155,21004E81-,DISQUE (RUE DU),378011,92,1,female,parent,205703,6,collectif,21004E81-,Bruxelles,8,Nursing Home,21004E81-,DISQUE (RUE DU)
3156,21004A23-,NOUVEAU MARCHE AU GRAIN,260987,75,1,female,parent,140994,6,collectif,21004A23-,Bruxelles,8,Nursing Home,21004A23-,NOUVEAU MARCHE AU GRAIN
3157,21004E72-,MAISON ROUGE (PLACE)-SUD,341025,68,0,male,parent,185881,6,collectif,21004E72-,Bruxelles,8,Nursing Home,21004E72-,MAISON ROUGE (PLACE)-SUD
3158,21004E72-,MAISON ROUGE (PLACE)-SUD,340657,72,1,female,parent,185513,6,collectif,21004E72-,Bruxelles,8,Nursing Home,21004E72-,MAISON ROUGE (PLACE)-SUD
3159,21004A71-,BLAES (RUE)-CENTRE,269773,79,1,female,parent,146640,6,collectif,21004A71-,Bruxelles,8,Nursing Home,21004A71-,BLAES (RUE)-CENTRE
3160,21004A22-,SENNE (RUE DE LA),265432,73,1,female,parent,143669,6,collectif,21004A22-,Bruxelles,8,Nursing Home,21004A22-,SENNE (RUE DE LA)
3161,21004E70-,MARIE-CHRISTINE (RUE),305247,72,1,female,parent,168556,6,collectif,21004E70-,Bruxelles,8,Nursing Home,21004E70-,MARIE-CHRISTINE (RUE)
3162,21004C642,AVENUE FRANKLIN ROOSEVELT,240576,81,1,female,parent,128823,6,collectif,21004C642,Bruxelles,8,Nursing Home,21004C642,AVENUE FRANKLIN ROOSEVELT
3163,21004F930,COIN DES CERISES,207728,76,0,male,parent,109916,6,collectif,21004F930,Bruxelles,8,Nursing Home,21004F930,COIN DES CERISES
3164,21004E70-,MARIE-CHRISTINE (RUE),305234,74,1,female,parent,168543,6,collectif,21004E70-,Bruxelles,8,Nursing Home,21004E70-,MARIE-CHRISTINE (RUE)
3165,21004E222,MUTSAARD (AVENUE),376567,74,1,female,parent,204958,6,collectif,21004E222,Bruxelles,8,Nursing Home,21004E222,MUTSAARD (AVENUE)
3166,21004F531,RUE DES FAINES,232904,74,1,female,parent,124942,6,collectif,21004F531,Bruxelles,8,Nursing Home,21004F531,RUE DES FAINES
3167,21004F922,RUE CHATEAU BEYAERD,239654,72,1,female,parent,128242,6,collectif,21004F922,Bruxelles,8,Nursing Home,21004F922,RUE CHATEAU BEYAERD
3168,21004A21-,ANNEESSENS (PLACE),298116,83,1,female,parent,164839,6,collectif,21004A21-,Bruxelles,8,Nursing Home,21004A21-,ANNEESSENS (PLACE)
3169,21004G3NJ,HAREN-SUD,240220,80,1,female,parent,128598,6,collectif,21004G3NJ,Bruxelles,8,Nursing Home,21004G3NJ,HAREN-SUD
3170,21004A35-,AD. MAX (BOULEVARD),228126,71,1,female,parent,122378,6,collectif,21004A35-,Bruxelles,8,Nursing Home,21004A35-,AD. MAX (BOULEVARD)
3171,21004A14-,GRAND SABLON,281043,73,1,female,parent,154355,6,collectif,21004A14-,Bruxelles,8,Nursing Home,21004A14-,GRAND SABLON
3172,21004F922,RUE CHATEAU BEYAERD,239670,65,1,female,parent,128258,6,collectif,21004F922,Bruxelles,8,Nursing Home,21004F922,RUE CHATEAU BEYAERD
3173,21004E82-,CITE MODELE,373384,78,0,male,parent,203012,6,collectif,21004E82-,Bruxelles,8,Nursing Home,21004E82-,CITE MODELE
3174,21004D600,PARVIS SAINT-ROCH,379500,79,0,male,parent,206657,6,collectif,21004D600,Bruxelles,8,Nursing Home,21004D600,PARVIS SAINT-ROCH
3175,21004E12-,PRINCE LEOPOLD (SQUARE),353761,79,0,male,parent,192291,6,collectif,21004E12-,Bruxelles,8,Nursing Home,21004E12-,PRINCE LEOPOLD (SQUARE)
3176,21004A32-,CONGRES - GARE,283482,81,1,female,parent,156186,6,collectif,21004A32-,Bruxelles,8,Nursing Home,21004A32-,CONGRES - GARE
3177,21004E14-,ECOLE DES CADETS,366718,82,0,male,parent,199505,6,collectif,21004E14-,Bruxelles,8,Nursing Home,21004E14-,ECOLE DES CADETS
3178,21004E83-,STIENON (AVENUE),325140,73,0,male,parent,178351,6,collectif,21004E83-,Bruxelles,8,Nursing Home,21004E83-,STIENON (AVENUE)
3179,21004E222,MUTSAARD (AVENUE),376562,75,1,female,parent,204953,6,collectif,21004E222,Bruxelles,8,Nursing Home,21004E222,MUTSAARD (AVENUE)
3180,21004A23-,NOUVEAU MARCHE AU GRAIN,260993,73,1,female,parent,141000,6,collectif,21004A23-,Bruxelles,8,Nursing Home,21004A23-,NOUVEAU MARCHE AU GRAIN
3181,21004A71-,BLAES (RUE)-CENTRE,269786,76,1,female,parent,146653,6,collectif,21004A71-,Bruxelles,8,Nursing Home,21004A71-,BLAES (RUE)-CENTRE
3182,21004E82-,CITE MODELE,373180,74,1,female,parent,202808,6,collectif,21004E82-,Bruxelles,8,Nursing Home,21004E82-,CITE MODELE
3183,21004A21-,ANNEESSENS (PLACE),298130,78,1,female,parent,164853,6,collectif,21004A21-,Bruxelles,8,Nursing Home,21004A21-,ANNEESSENS (PLACE)
3184,21004E70-,MARIE-CHRISTINE (RUE),305273,66,1,female,parent,168582,6,collectif,21004E70-,Bruxelles,8,Nursing Home,21004E70-,MARIE-CHRISTINE (RUE)
3185,21004A811,QUAI DU COMMERCE,362379,73,0,male,parent,197251,6,collectif,21004A811,Bruxelles,8,Nursing Home,21004A811,QUAI DU COMMERCE
3186,21004F522,AVENUE DE VERSAILLES,369343,81,1,female,parent,200875,6,collectif,21004F522,Bruxelles,8,Nursing Home,21004F522,AVENUE DE VERSAILLES
3187,21004A03-,BON SECOURS - PALAIS DU MIDI,257869,74,0,male,parent,139197,6,collectif,21004A03-,Bruxelles,8,Nursing Home,21004A03-,BON SECOURS - PALAIS DU MIDI
3188,21004F91-,CROIX DE GUERRE (AVENUE DES),236365,90,1,female,parent,126699,6,collectif,21004F91-,Bruxelles,8,Nursing Home,21004F91-,CROIX DE GUERRE (AVENUE DES)
3189,21004A21-,ANNEESSENS (PLACE),298540,65,0,male,parent,165263,6,collectif,21004A21-,Bruxelles,8,Nursing Home,21004A21-,ANNEESSENS (PLACE)
3190,21004D600,PARVIS SAINT-ROCH,379509,73,0,male,parent,206666,6,collectif,21004D600,Bruxelles,8,Nursing Home,21004D600,PARVIS SAINT-ROCH
3191,21004E233,DE MEYSSE (AVENUE),357173,72,1,female,parent,194309,6,collectif,21004E233,Bruxelles,8,Nursing Home,21004E233,DE MEYSSE (AVENUE)
3192,21004A23-,NOUVEAU MARCHE AU GRAIN,260988,74,1,female,parent,140995,6,collectif,21004A23-,Bruxelles,8,Nursing Home,21004A23-,NOUVEAU MARCHE AU GRAIN
3193,21004F531,RUE DES FAINES,232957,74,0,male,parent,124995,6,collectif,21004F531,Bruxelles,8,Nursing Home,21004F531,RUE DES FAINES
3194,21004F91-,CROIX DE GUERRE (AVENUE DES),236401,83,1,female,parent,126735,6,collectif,21004F91-,Bruxelles,8,Nursing Home,21004F91-,CROIX DE GUERRE (AVENUE DES)
3195,21004G310,HAREN-SUD-OUEST,199121,89,0,male,parent,105576,6,collectif,21004G310,Bruxelles,8,Nursing Home,21004G310,HAREN-SUD-OUEST
3196,21004C642,AVENUE FRANKLIN ROOSEVELT,240590,67,1,female,parent,128837,6,collectif,21004C642,Bruxelles,8,Nursing Home,21004C642,AVENUE FRANKLIN ROOSEVELT
3197,21004A002,BOURSE,270656,71,1,female,parent,147347,6,collectif,21004A002,Bruxelles,8,Nursing Home,21004A002,BOURSE
3198,21004C552,LOUISE (AVENUE)-SUD,286707,69,1,female,parent,158230,6,collectif,21004C552,Bruxelles,8,Nursing Home,21004C552,LOUISE (AVENUE)-SUD
3199,21004E12-,PRINCE LEOPOLD (SQUARE),353551,66,1,female,parent,192081,6,collectif,21004E12-,Bruxelles,8,Nursing Home,21004E12-,PRINCE LEOPOLD (SQUARE)
3200,21004F531,RUE DES FAINES,232969,71,0,male,parent,125007,6,collectif,21004F531,Bruxelles,8,Nursing Home,21004F531,RUE DES FAINES
3201,21004E74-,EM. DELVA (RUE),313903,76,1,female,parent,172546,6,collectif,21004E74-,Bruxelles,8,Nursing Home,21004E74-,EM. DELVA (RUE)
3202,21004B2MJ,SCHUMAN (ROND-POINT),213670,72,1,female,parent,113600,6,collectif,21004B2MJ,Bruxelles,8,Nursing Home,21004B2MJ,SCHUMAN (ROND-POINT)
3203,21004F953,RUE DU WIMPELBERG,247425,79,0,male,parent,133028,6,collectif,21004F953,Bruxelles,8,Nursing Home,21004F953,RUE DU WIMPELBERG
3204,21004D64-,MASUI (PLACE)-NORD,342261,80,1,female,parent,186529,6,collectif,21004D64-,Bruxelles,8,Nursing Home,21004D64-,MASUI (PLACE)-NORD
3205,21004A25-,BEGUINAGE (PLACE DU),212894,83,1,female,parent,113051,6,collectif,21004A25-,Bruxelles,8,Nursing Home,21004A25-,BEGUINAGE (PLACE DU)
3206,21004E82-,CITE MODELE,373142,88,1,female,parent,202770,6,collectif,21004E82-,Bruxelles,8,Nursing Home,21004E82-,CITE MODELE
3207,21004E201,AVENUE JEAN DE BOLOGNE,320363,67,0,male,parent,175938,6,collectif,21004E201,Bruxelles,8,Nursing Home,21004E201,AVENUE JEAN DE BOLOGNE
3208,21004E82-,CITE MODELE,373391,76,0,male,parent,203019,6,collectif,21004E82-,Bruxelles,8,Nursing Home,21004E82-,CITE MODELE
3209,21004A02-,SAINT-FRANCOIS XAVIER,250437,75,1,female,parent,134651,6,collectif,21004A02-,Bruxelles,8,Nursing Home,21004A02-,SAINT-FRANCOIS XAVIER
3210,21004A35-,AD. MAX (BOULEVARD),228115,78,1,female,parent,122367,6,collectif,21004A35-,Bruxelles,8,Nursing Home,21004A35-,AD. MAX (BOULEVARD)
3211,21004E222,MUTSAARD (AVENUE),376523,81,1,female,parent,204914,6,collectif,21004E222,Bruxelles,8,Nursing Home,21004E222,MUTSAARD (AVENUE)
3212,21004B43-,AMBIORIX-NORD (SQUARE),222839,77,0,male,parent,118987,6,collectif,21004B43-,Bruxelles,8,Nursing Home,21004B43-,AMBIORIX-NORD (SQUARE)
3213,21004A22-,SENNE (RUE DE LA),265844,80,0,male,parent,144081,6,collectif,21004A22-,Bruxelles,8,Nursing Home,21004A22-,SENNE (RUE DE LA)
3214,21004E83-,STIENON (AVENUE),325049,79,1,female,parent,178260,6,collectif,21004E83-,Bruxelles,8,Nursing Home,21004E83-,STIENON (AVENUE)
3215,21004F953,RUE DU WIMPELBERG,247433,65,0,male,parent,133036,6,collectif,21004F953,Bruxelles,8,Nursing Home,21004F953,RUE DU WIMPELBERG
3216,21004F930,COIN DES CERISES,207736,73,0,male,parent,109924,6,collectif,21004F930,Bruxelles,8,Nursing Home,21004F930,COIN DES CERISES
3217,21004F953,RUE DU WIMPELBERG,247227,95,1,female,parent,132830,6,collectif,21004F953,Bruxelles,8,Nursing Home,21004F953,RUE DU WIMPELBERG
3218,21004A70-,BLAES (RUE)-SUD,255247,75,1,female,parent,137288,6,collectif,21004A70-,Bruxelles,8,Nursing Home,21004A70-,BLAES (RUE)-SUD
3219,21004E72-,MAISON ROUGE (PLACE)-SUD,340628,76,1,female,parent,185484,6,collectif,21004E72-,Bruxelles,8,Nursing Home,21004E72-,MAISON ROUGE (PLACE)-SUD
3220,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,276305,69,1,female,parent,151215,6,collectif,21004A16-,Bruxelles,8,Nursing Home,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE
3221,21004A70-,BLAES (RUE)-SUD,255446,79,0,male,parent,137487,6,collectif,21004A70-,Bruxelles,8,Nursing Home,21004A70-,BLAES (RUE)-SUD
3222,21004G3MJ,DOBBELENBERG (RUE DE),233456,76,0,male,parent,125320,6,collectif,21004G3MJ,Bruxelles,8,Nursing Home,21004G3MJ,DOBBELENBERG (RUE DE)
3223,21004D610,ANVERS (CHAUSSEE D')-SUD,382430,71,0,male,parent,208143,6,collectif,21004D610,Bruxelles,8,Nursing Home,21004D610,ANVERS (CHAUSSEE D')-SUD
3224,21004A22-,SENNE (RUE DE LA),265854,77,0,male,parent,144091,6,collectif,21004A22-,Bruxelles,8,Nursing Home,21004A22-,SENNE (RUE DE LA)
3225,21004E222,MUTSAARD (AVENUE),376575,73,1,female,parent,204966,6,collectif,21004E222,Bruxelles,8,Nursing Home,21004E222,MUTSAARD (AVENUE)
3226,21004E233,DE MEYSSE (AVENUE),357213,66,0,male,parent,194349,6,collectif,21004E233,Bruxelles,8,Nursing Home,21004E233,DE MEYSSE (AVENUE)
3227,21004A32-,CONGRES - GARE,283479,84,1,female,parent,156183,6,collectif,21004A32-,Bruxelles,8,Nursing Home,21004A32-,CONGRES - GARE
3228,21004A71-,BLAES (RUE)-CENTRE,269981,75,0,male,parent,146848,6,collectif,21004A71-,Bruxelles,8,Nursing Home,21004A71-,BLAES (RUE)-CENTRE
3229,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,276283,75,1,female,parent,151193,6,collectif,21004A16-,Bruxelles,8,Nursing Home,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE
3230,21004A71-,BLAES (RUE)-CENTRE,269804,71,1,female,parent,146671,6,collectif,21004A71-,Bruxelles,8,Nursing Home,21004A71-,BLAES (RUE)-CENTRE
3231,21004F922,RUE CHATEAU BEYAERD,239745,69,0,male,parent,128333,6,collectif,21004F922,Bruxelles,8,Nursing Home,21004F922,RUE CHATEAU BEYAERD
3232,21004G310,HAREN-SUD-OUEST,199125,85,0,male,parent,105580,6,collectif,21004G310,Bruxelles,8,Nursing Home,21004G310,HAREN-SUD-OUEST
3233,21004C51-,LOUISE (AVENUE)-NORD-EST,287873,77,1,female,parent,159031,6,collectif,21004C51-,Bruxelles,8,Nursing Home,21004C51-,LOUISE (AVENUE)-NORD-EST
3234,21004A811,QUAI DU COMMERCE,362404,67,0,male,parent,197276,6,collectif,21004A811,Bruxelles,8,Nursing Home,21004A811,QUAI DU COMMERCE
3235,21004A72-,SAINT-THOMAS (INSTITUT),268186,74,1,female,parent,145567,6,collectif,21004A72-,Bruxelles,8,Nursing Home,21004A72-,SAINT-THOMAS (INSTITUT)
3236,21004G30-,SAINTE-ELISABETH,205319,74,1,female,parent,108445,6,collectif,21004G30-,Bruxelles,8,Nursing Home,21004G30-,SAINTE-ELISABETH
3237,21004A811,QUAI DU COMMERCE,362243,74,1,female,parent,197115,6,collectif,21004A811,Bruxelles,8,Nursing Home,21004A811,QUAI DU COMMERCE
3238,21004E12-,PRINCE LEOPOLD (SQUARE),353495,77,1,female,parent,192025,6,collectif,21004E12-,Bruxelles,8,Nursing Home,21004E12-,PRINCE LEOPOLD (SQUARE)
3239,21004A21-,ANNEESSENS (PLACE),298165,73,1,female,parent,164888,6,collectif,21004A21-,Bruxelles,8,Nursing Home,21004A21-,ANNEESSENS (PLACE)
3240,21004A15-,JACOBS (PLACE),272385,75,0,male,parent,148681,6,collectif,21004A15-,Bruxelles,8,Nursing Home,21004A15-,JACOBS (PLACE)
3241,21004C62-,BOENDAAL-OUEST,197636,71,1,female,parent,104861,6,collectif,21004C62-,Bruxelles,8,Nursing Home,21004C62-,BOENDAAL-OUEST
3242,21004F522,AVENUE DE VERSAILLES,369335,84,1,female,parent,200867,6,collectif,21004F522,Bruxelles,8,Nursing Home,21004F522,AVENUE DE VERSAILLES
3243,21004G310,HAREN-SUD-OUEST,199140,72,0,male,parent,105595,6,collectif,21004G310,Bruxelles,8,Nursing Home,21004G310,HAREN-SUD-OUEST
3244,21004E81-,DISQUE (RUE DU),378145,68,0,male,parent,205837,6,collectif,21004E81-,Bruxelles,8,Nursing Home,21004E81-,DISQUE (RUE DU)
3245,21004E82-,CITE MODELE,373158,85,1,female,parent,202786,6,collectif,21004E82-,Bruxelles,8,Nursing Home,21004E82-,CITE MODELE
3246,21004C63-,NATIONS (SQUARE DES),245054,94,1,female,parent,131520,6,collectif,21004C63-,Bruxelles,8,Nursing Home,21004C63-,NATIONS (SQUARE DES)
3247,21004E201,AVENUE JEAN DE BOLOGNE,320341,73,0,male,parent,175916,6,collectif,21004E201,Bruxelles,8,Nursing Home,21004E201,AVENUE JEAN DE BOLOGNE
3248,21004A001,GRAND-PLACE,282113,67,0,male,parent,155238,6,collectif,21004A001,Bruxelles,8,Nursing Home,21004A001,GRAND-PLACE
3249,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229761,73,0,male,parent,123472,6,collectif,21004A83-,Bruxelles,8,Nursing Home,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST
3250,21004A22-,SENNE (RUE DE LA),265845,79,0,male,parent,144082,6,collectif,21004A22-,Bruxelles,8,Nursing Home,21004A22-,SENNE (RUE DE LA)
3251,21004E800,DIVIN JESUS,356386,75,1,female,parent,193878,6,collectif,21004E800,Bruxelles,8,Nursing Home,21004E800,DIVIN JESUS
3252,21004G3MJ,DOBBELENBERG (RUE DE),233373,68,1,female,parent,125237,6,collectif,21004G3MJ,Bruxelles,8,Nursing Home,21004G3MJ,DOBBELENBERG (RUE DE)
3253,21004E12-,PRINCE LEOPOLD (SQUARE),353808,67,0,male,parent,192338,6,collectif,21004E12-,Bruxelles,8,Nursing Home,21004E12-,PRINCE LEOPOLD (SQUARE)
3254,21004F91-,CROIX DE GUERRE (AVENUE DES),236386,86,1,female,parent,126720,6,collectif,21004F91-,Bruxelles,8,Nursing Home,21004F91-,CROIX DE GUERRE (AVENUE DES)
3255,21004E81-,DISQUE (RUE DU),378126,79,0,male,parent,205818,6,collectif,21004E81-,Bruxelles,8,Nursing Home,21004E81-,DISQUE (RUE DU)
3256,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334463,84,1,female,parent,182686,6,collectif,21004E73-,Bruxelles,8,Nursing Home,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD
3257,21004E201,AVENUE JEAN DE BOLOGNE,320316,79,0,male,parent,175891,6,collectif,21004E201,Bruxelles,8,Nursing Home,21004E201,AVENUE JEAN DE BOLOGNE
3258,21004D62-,ANVERS (CHAUSSEE D')-NORD,346488,71,0,male,parent,188657,6,collectif,21004D62-,Bruxelles,8,Nursing Home,21004D62-,ANVERS (CHAUSSEE D')-NORD
3259,21004F531,RUE DES FAINES,232898,77,1,female,parent,124936,6,collectif,21004F531,Bruxelles,8,Nursing Home,21004F531,RUE DES FAINES
3260,21004F522,AVENUE DE VERSAILLES,369425,80,0,male,parent,200957,6,collectif,21004F522,Bruxelles,8,Nursing Home,21004F522,AVENUE DE VERSAILLES
3261,21004A71-,BLAES (RUE)-CENTRE,270023,66,0,male,parent,146890,6,collectif,21004A71-,Bruxelles,8,Nursing Home,21004A71-,BLAES (RUE)-CENTRE
3262,21004A14-,GRAND SABLON,281055,69,1,female,parent,154367,6,collectif,21004A14-,Bruxelles,8,Nursing Home,21004A14-,GRAND SABLON
3263,21004E211,RUE DE WAND,347501,71,0,male,parent,189241,6,collectif,21004E211,Bruxelles,8,Nursing Home,21004E211,RUE DE WAND
3264,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,276218,94,1,female,parent,151128,6,collectif,21004A16-,Bruxelles,8,Nursing Home,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE
3265,21004E222,MUTSAARD (AVENUE),376512,83,1,female,parent,204903,6,collectif,21004E222,Bruxelles,8,Nursing Home,21004E222,MUTSAARD (AVENUE)
3266,21004F531,RUE DES FAINES,232966,72,0,male,parent,125004,6,collectif,21004F531,Bruxelles,8,Nursing Home,21004F531,RUE DES FAINES
3267,21004F922,RUE CHATEAU BEYAERD,239626,79,1,female,parent,128214,6,collectif,21004F922,Bruxelles,8,Nursing Home,21004F922,RUE CHATEAU BEYAERD
3268,21004F91-,CROIX DE GUERRE (AVENUE DES),236441,73,1,female,parent,126775,6,collectif,21004F91-,Bruxelles,8,Nursing Home,21004F91-,CROIX DE GUERRE (AVENUE DES)
3269,21004A22-,SENNE (RUE DE LA),265450,68,1,female,parent,143687,6,collectif,21004A22-,Bruxelles,8,Nursing Home,21004A22-,SENNE (RUE DE LA)
3270,21004A02-,SAINT-FRANCOIS XAVIER,250450,72,1,female,parent,134664,6,collectif,21004A02-,Bruxelles,8,Nursing Home,21004A02-,SAINT-FRANCOIS XAVIER
3271,21004E74-,EM. DELVA (RUE),313911,75,1,female,parent,172554,6,collectif,21004E74-,Bruxelles,8,Nursing Home,21004E74-,EM. DELVA (RUE)
3272,21004A21-,ANNEESSENS (PLACE),298532,66,0,male,parent,165255,6,collectif,21004A21-,Bruxelles,8,Nursing Home,21004A21-,ANNEESSENS (PLACE)
3273,21004F94-,VAL MARIA,199975,76,0,male,parent,106082,6,collectif,21004F94-,Bruxelles,8,Nursing Home,21004F94-,VAL MARIA
3274,21004B421,MARIE-LOUISE (SQUARE),192943,66,1,female,parent,102090,6,collectif,21004B421,Bruxelles,8,Nursing Home,21004B421,MARIE-LOUISE (SQUARE)
3275,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229624,74,1,female,parent,123335,6,collectif,21004A83-,Bruxelles,8,Nursing Home,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST
3276,21004B421,MARIE-LOUISE (SQUARE),193149,80,0,male,parent,102296,6,collectif,21004B421,Bruxelles,8,Nursing Home,21004B421,MARIE-LOUISE (SQUARE)
3277,21004E72-,MAISON ROUGE (PLACE)-SUD,340641,74,1,female,parent,185497,6,collectif,21004E72-,Bruxelles,8,Nursing Home,21004E72-,MAISON ROUGE (PLACE)-SUD
3278,21004E222,MUTSAARD (AVENUE),376536,79,1,female,parent,204927,6,collectif,21004E222,Bruxelles,8,Nursing Home,21004E222,MUTSAARD (AVENUE)
3279,21004E72-,MAISON ROUGE (PLACE)-SUD,340991,77,0,male,parent,185847,6,collectif,21004E72-,Bruxelles,8,Nursing Home,21004E72-,MAISON ROUGE (PLACE)-SUD
3280,21004A22-,SENNE (RUE DE LA),265868,73,0,male,parent,144105,6,collectif,21004A22-,Bruxelles,8,Nursing Home,21004A22-,SENNE (RUE DE LA)
3281,21004E74-,EM. DELVA (RUE),313927,72,1,female,parent,172570,6,collectif,21004E74-,Bruxelles,8,Nursing Home,21004E74-,EM. DELVA (RUE)
3282,21004E211,RUE DE WAND,347409,82,1,female,parent,189149,6,collectif,21004E211,Bruxelles,8,Nursing Home,21004E211,RUE DE WAND
3283,21004F522,AVENUE DE VERSAILLES,369436,73,0,male,parent,200968,6,collectif,21004F522,Bruxelles,8,Nursing Home,21004F522,AVENUE DE VERSAILLES
3284,21004C552,LOUISE (AVENUE)-SUD,286700,71,1,female,parent,158223,6,collectif,21004C552,Bruxelles,8,Nursing Home,21004C552,LOUISE (AVENUE)-SUD
3285,21004A20-,BOURSE-NORD-OUEST,279048,78,1,female,parent,152949,6,collectif,21004A20-,Bruxelles,8,Nursing Home,21004A20-,BOURSE-NORD-OUEST
3286,21004A70-,BLAES (RUE)-SUD,255526,67,0,male,parent,137567,6,collectif,21004A70-,Bruxelles,8,Nursing Home,21004A70-,BLAES (RUE)-SUD
3287,21004F522,AVENUE DE VERSAILLES,369381,71,1,female,parent,200913,6,collectif,21004F522,Bruxelles,8,Nursing Home,21004F522,AVENUE DE VERSAILLES
3288,21004A70-,BLAES (RUE)-SUD,255466,76,0,male,parent,137507,6,collectif,21004A70-,Bruxelles,8,Nursing Home,21004A70-,BLAES (RUE)-SUD
3289,21004F953,RUE DU WIMPELBERG,247321,79,1,female,parent,132924,6,collectif,21004F953,Bruxelles,8,Nursing Home,21004F953,RUE DU WIMPELBERG
3290,21004A32-,CONGRES - GARE,283492,75,1,female,parent,156196,6,collectif,21004A32-,Bruxelles,8,Nursing Home,21004A32-,CONGRES - GARE
3291,21004E81-,DISQUE (RUE DU),378147,67,0,male,parent,205839,6,collectif,21004E81-,Bruxelles,8,Nursing Home,21004E81-,DISQUE (RUE DU)
3292,21004A70-,BLAES (RUE)-SUD,255266,73,1,female,parent,137307,6,collectif,21004A70-,Bruxelles,8,Nursing Home,21004A70-,BLAES (RUE)-SUD
3293,21004E81-,DISQUE (RUE DU),378080,77,1,female,parent,205772,6,collectif,21004E81-,Bruxelles,8,Nursing Home,21004E81-,DISQUE (RUE DU)
3294,21004D62-,ANVERS (CHAUSSEE D')-NORD,346354,67,1,female,parent,188523,6,collectif,21004D62-,Bruxelles,8,Nursing Home,21004D62-,ANVERS (CHAUSSEE D')-NORD
3295,21004A02-,SAINT-FRANCOIS XAVIER,250591,83,0,male,parent,134805,6,collectif,21004A02-,Bruxelles,8,Nursing Home,21004A02-,SAINT-FRANCOIS XAVIER
3296,21004A811,QUAI DU COMMERCE,362386,71,0,male,parent,197258,6,collectif,21004A811,Bruxelles,8,Nursing Home,21004A811,QUAI DU COMMERCE
3297,21004A04-,NOTRE-DAME DE LA CHAPELLE,273575,72,0,male,parent,149377,6,collectif,21004A04-,Bruxelles,8,Nursing Home,21004A04-,NOTRE-DAME DE LA CHAPELLE
