,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
452,21004F922,RUE CHATEAU BEYAERD,238009,18,1,female,child,127497,1,couple_with_child,21004F922,Bruxelles,21004F922,RUE CHATEAU BEYAERD,Bruxelles,5,Unif off campus,21009A00-,"Name        CENTRE
Commune    Ixelles
Name: 21009A00-, dtype: object"
453,21004E101,PARVIS NOTRE DAME,358883,18,1,female,parent,195087,1,couple_with_child,21004E101,Bruxelles,21004E101,PARVIS NOTRE DAME,Bruxelles,5,Unif off campus,21009A41-,"Name       SAINT-GEORGES
Commune          Ixelles
Name: 21009A41-, dtype: object"
454,21004A23-,NOUVEAU MARCHE AU GRAIN,258529,18,1,female,child,139626,4,single_with_child,21004A23-,Bruxelles,21004A23-,NOUVEAU MARCHE AU GRAIN,Bruxelles,5,Unif off campus,21009A041,"Name       ARBRE BENIT
Commune        Ixelles
Name: 21009A041, dtype: object"
455,21004C501,LOUISE (AVENUE)-NORD,291998,18,1,female,parent,161844,3,single,21004C501,Bruxelles,21004C501,LOUISE (AVENUE)-NORD,Bruxelles,5,Unif off campus,21009A44-,"Name        PREVOT
Commune    Ixelles
Name: 21009A44-, dtype: object"
456,21004A14-,GRAND SABLON,280405,18,1,female,parent,153812,3,single,21004A14-,Bruxelles,21004A14-,GRAND SABLON,Bruxelles,5,Unif off campus,21009A2MJ,"Name       CAMPUS UNIVERSITAIRE
Commune                 Ixelles
Name: 21009A2MJ, dtype: object"
457,21004A002,BOURSE,270431,18,1,female,parent,147144,3,single,21004A002,Bruxelles,21004A002,BOURSE,Bruxelles,5,Unif off campus,21009A542,"Name       EGLISE ANGLICANE
Commune             Ixelles
Name: 21009A542, dtype: object"
458,21015A30-,GRANDE RUE AU BOIS,897578,18,1,female,parent,489851,3,single,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
459,21015A05-,ROYALE SAINTE-MARIE (RUE),927034,18,1,female,parent,505058,3,single,21015A05-,Schaerbeek,21015A05-,ROYALE SAINTE-MARIE (RUE),Schaerbeek,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
460,21015A13-,PORTAELS (RUE),981392,18,1,female,child,531802,4,single_with_child,21015A13-,Schaerbeek,21015A13-,PORTAELS (RUE),Schaerbeek,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
461,21015A31-,PATRIE,868029,18,1,female,child,475001,1,couple_with_child,21015A31-,Schaerbeek,21015A31-,PATRIE,Schaerbeek,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
462,21005A01-,SAINTE-GERTRUDE,402658,18,1,female,child,219743,1,couple_with_child,21005A01-,Etterbeek,21005A01-,SAINTE-GERTRUDE,Etterbeek,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
463,21009A101,FLAGEY (PLACE),522682,18,1,female,parent,285559,3,single,21009A101,Ixelles,21009A101,FLAGEY (PLACE),Ixelles,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
464,21009A53-,LONDRES (PLACE DE),579584,18,1,female,child,321358,4,single_with_child,21009A53-,Ixelles,21009A53-,LONDRES (PLACE DE),Ixelles,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
465,21009A22-,UNIVERSITE,577070,18,1,female,parent,319602,3,single,21009A22-,Ixelles,21009A22-,UNIVERSITE,Ixelles,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
466,21013A23-,ROI (AVENUE DU),799688,18,1,female,parent,436056,3,single,21013A23-,Saint-Gilles,21013A23-,ROI (AVENUE DU),Saint-Gilles,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
467,21013A101,PARVIS,777998,18,1,female,child,424321,1,couple_with_child,21013A101,Saint-Gilles,21013A101,PARVIS,Saint-Gilles,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
468,21013A51-,TOISON D'OR (AVENUE),828190,18,1,female,parent,453332,3,single,21013A51-,Saint-Gilles,21013A51-,TOISON D'OR (AVENUE),Saint-Gilles,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
469,21001A011,KLEINMOLEN,84973,18,1,female,parent,45443,1,couple_with_child,21001A011,Anderlecht,21001A011,KLEINMOLEN,Anderlecht,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
470,21001A441,DOCTEUR ROUX,33816,18,1,female,parent,18207,3,single,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
471,21012A72-,LAVALLEE,724643,18,1,female,parent,396357,1,couple_with_child,21012A72-,Molenbeek Saint-Jean,21012A72-,LAVALLEE,Molenbeek Saint-Jean,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
472,21012A12-,BIRMINGHAM-SUD,700758,18,1,female,parent,384824,1,couple_with_child,21012A12-,Molenbeek Saint-Jean,21012A12-,BIRMINGHAM-SUD,Molenbeek Saint-Jean,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
473,21012A84-,METTEWIE-BUILDINGS,675491,18,1,female,child,371805,1,couple_with_child,21012A84-,Molenbeek Saint-Jean,21012A84-,METTEWIE-BUILDINGS,Molenbeek Saint-Jean,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
474,21012A851,CONDOR,696915,18,1,female,parent,382925,2,couple_no_child,21012A851,Molenbeek Saint-Jean,21012A851,CONDOR,Molenbeek Saint-Jean,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
475,21012A141,INDEPENDANCE,767020,18,1,female,parent,418246,1,couple_with_child,21012A141,Molenbeek Saint-Jean,21012A141,INDEPENDANCE,Molenbeek Saint-Jean,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
476,21012A30-,METTEWIE - IDYLLE,751822,18,1,female,child,410791,1,couple_with_child,21012A30-,Molenbeek Saint-Jean,21012A30-,METTEWIE - IDYLLE,Molenbeek Saint-Jean,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
477,21012A152,ETANGS NOIRS,745711,18,1,female,parent,407201,5,colloc,21012A152,Molenbeek Saint-Jean,21012A152,ETANGS NOIRS,Molenbeek Saint-Jean,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
478,21012A011,CANAL-SUD,772375,18,1,female,child,421350,1,couple_with_child,21012A011,Molenbeek Saint-Jean,21012A011,CANAL-SUD,Molenbeek Saint-Jean,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
479,21012A26-,MACHTENS-NORD,684209,18,1,female,parent,376235,3,single,21012A26-,Molenbeek Saint-Jean,21012A26-,MACHTENS-NORD,Molenbeek Saint-Jean,5,Unif off campus,21009A03-,"Name       ERMITAGE
Commune     Ixelles
Name: 21009A03-, dtype: object"
480,21012A041,QUATRE VENTS,688611,18,1,female,parent,378578,1,couple_with_child,21012A041,Molenbeek Saint-Jean,21012A041,QUATRE VENTS,Molenbeek Saint-Jean,5,Unif off campus,21009A602,"Name       BELVEDERE
Commune      Ixelles
Name: 21009A602, dtype: object"
481,21012A25-,BEEKKANT,685689,18,1,female,parent,377227,1,couple_with_child,21012A25-,Molenbeek Saint-Jean,21012A25-,BEEKKANT,Molenbeek Saint-Jean,5,Unif off campus,21009A00-,"Name        CENTRE
Commune    Ixelles
Name: 21009A00-, dtype: object"
482,21012A60-,LAEKENVELD,705918,18,1,female,child,387262,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,5,Unif off campus,21009A41-,"Name       SAINT-GEORGES
Commune          Ixelles
Name: 21009A41-, dtype: object"
483,21012A71-,PIERS,734749,18,1,female,child,401765,4,single_with_child,21012A71-,Molenbeek Saint-Jean,21012A71-,PIERS,Molenbeek Saint-Jean,5,Unif off campus,21009A041,"Name       ARBRE BENIT
Commune        Ixelles
Name: 21009A041, dtype: object"
484,21012A822,KORENBEEK,761113,18,1,female,child,415395,4,single_with_child,21012A822,Molenbeek Saint-Jean,21012A822,KORENBEEK,Molenbeek Saint-Jean,5,Unif off campus,21009A44-,"Name        PREVOT
Commune    Ixelles
Name: 21009A44-, dtype: object"
485,21012A20-,BAECK,722022,18,1,female,parent,395213,2,couple_no_child,21012A20-,Molenbeek Saint-Jean,21012A20-,BAECK,Molenbeek Saint-Jean,5,Unif off campus,21009A2MJ,"Name       CAMPUS UNIVERSITAIRE
Commune                 Ixelles
Name: 21009A2MJ, dtype: object"
486,21012A00-,CENTRE,692725,18,1,female,child,380779,1,couple_with_child,21012A00-,Molenbeek Saint-Jean,21012A00-,CENTRE,Molenbeek Saint-Jean,5,Unif off campus,21009A542,"Name       EGLISE ANGLICANE
Commune             Ixelles
Name: 21009A542, dtype: object"
487,21011A30-,ARCHERS - FOUREZ,653385,18,1,female,parent,360499,3,single,21011A30-,Koekelberg,21011A30-,ARCHERS - FOUREZ,Koekelberg,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
488,21011A02-,JACQUET (RUE DE),666464,18,1,female,child,367055,4,single_with_child,21011A02-,Koekelberg,21011A02-,JACQUET (RUE DE),Koekelberg,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
489,21003A312,POTAARDE  VLAK,164306,18,1,female,parent,86804,3,single,21003A312,Berchem Sainte-Agathe,21003A312,POTAARDE  VLAK,Berchem Sainte-Agathe,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
490,21006A323,GERMINAL II,481014,18,1,female,parent,263211,1,couple_with_child,21006A323,Evere,21006A323,GERMINAL II,Evere,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
491,21002A25-,WATERMAEL (CHAUSSEE DE),136778,18,1,female,parent,72077,3,single,21002A25-,Auderghem,21002A25-,WATERMAEL (CHAUSSEE DE),Auderghem,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
492,21002A21-,LEBON,146633,18,1,female,parent,77463,1,couple_with_child,21002A21-,Auderghem,21002A21-,LEBON,Auderghem,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
493,21002A21-,LEBON,146641,18,1,female,parent,77467,3,single,21002A21-,Auderghem,21002A21-,LEBON,Auderghem,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
494,21002A041,VIGNETTE,160996,18,1,female,parent,85337,5,colloc,21002A041,Auderghem,21002A041,VIGNETTE,Auderghem,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
495,21017A523,MARTIN-PECHEUR,1099767,18,1,female,parent,596203,2,couple_no_child,21017A523,Watermael-Boitsfort,21017A523,MARTIN-PECHEUR,Watermael-Boitsfort,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
496,21017A212,AVENUE DE LA TENDERIE,1109714,18,1,female,child,602048,4,single_with_child,21017A212,Watermael-Boitsfort,21017A212,AVENUE DE LA TENDERIE,Watermael-Boitsfort,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
497,21017A432,DRIES,1102687,18,1,female,child,598118,1,couple_with_child,21017A432,Watermael-Boitsfort,21017A432,DRIES,Watermael-Boitsfort,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
498,21017A220,LE LOGIS-SUD,1095404,18,1,female,parent,593575,1,couple_with_child,21017A220,Watermael-Boitsfort,21017A220,LE LOGIS-SUD,Watermael-Boitsfort,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
499,21016A102,GROESELENBERG,1064865,18,1,female,child,576766,1,couple_with_child,21016A102,Uccle,21016A102,GROESELENBERG,Uccle,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
500,21016A03-,COGHEN,1020568,18,1,female,parent,552634,2,couple_no_child,21016A03-,Uccle,21016A03-,COGHEN,Uccle,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
501,21016A400,SAINT-JOB,1074068,18,1,female,child,581986,1,couple_with_child,21016A400,Uccle,21016A400,SAINT-JOB,Uccle,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
502,21016A831,LONGCHAMP,1012872,18,1,female,parent,548060,3,single,21016A831,Uccle,21016A831,LONGCHAMP,Uccle,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
503,21016A232,BEAU SEJOUR,1010045,18,1,female,parent,546602,1,couple_with_child,21016A232,Uccle,21016A232,BEAU SEJOUR,Uccle,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
504,21016A02-,ALSEMBERG-NORD,1023916,18,1,female,parent,554354,3,single,21016A02-,Uccle,21016A02-,ALSEMBERG-NORD,Uccle,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
505,21016A102,GROESELENBERG,1063907,18,1,female,child,576387,4,single_with_child,21016A102,Uccle,21016A102,GROESELENBERG,Uccle,5,Unif off campus,21009A03-,"Name       ERMITAGE
Commune     Ixelles
Name: 21009A03-, dtype: object"
506,21016A639,HOMBORCH,1079950,18,1,female,child,585231,1,couple_with_child,21016A639,Uccle,21016A639,HOMBORCH,Uccle,5,Unif off campus,21009A602,"Name       BELVEDERE
Commune      Ixelles
Name: 21009A602, dtype: object"
507,21016A102,GROESELENBERG,1065345,18,1,female,parent,576949,3,single,21016A102,Uccle,21016A102,GROESELENBERG,Uccle,5,Unif off campus,21009A00-,"Name        CENTRE
Commune    Ixelles
Name: 21009A00-, dtype: object"
508,21016A831,LONGCHAMP,1013188,18,1,female,child,548348,4,single_with_child,21016A831,Uccle,21016A831,LONGCHAMP,Uccle,5,Unif off campus,21009A41-,"Name       SAINT-GEORGES
Commune          Ixelles
Name: 21009A41-, dtype: object"
509,21016A111,VERT CHASSEUR,1014246,18,1,female,parent,548918,3,single,21016A111,Uccle,21016A111,VERT CHASSEUR,Uccle,5,Unif off campus,21009A041,"Name       ARBRE BENIT
Commune        Ixelles
Name: 21009A041, dtype: object"
510,21016A01-,DIEWEG,1056744,18,1,female,child,572452,1,couple_with_child,21016A01-,Uccle,21016A01-,DIEWEG,Uccle,5,Unif off campus,21009A44-,"Name        PREVOT
Commune    Ixelles
Name: 21009A44-, dtype: object"
511,21016A80-,VANDERKINDERE,1041020,18,1,female,parent,564036,2,couple_no_child,21016A80-,Uccle,21016A80-,VANDERKINDERE,Uccle,5,Unif off campus,21009A2MJ,"Name       CAMPUS UNIVERSITAIRE
Commune                 Ixelles
Name: 21009A2MJ, dtype: object"
512,21016A80-,VANDERKINDERE,1041018,18,1,female,parent,564035,2,couple_no_child,21016A80-,Uccle,21016A80-,VANDERKINDERE,Uccle,5,Unif off campus,21009A542,"Name       EGLISE ANGLICANE
Commune             Ixelles
Name: 21009A542, dtype: object"
513,21007A239,NEPTUNE (AVENUE) I,520552,18,1,female,parent,284317,1,couple_with_child,21007A239,Forest,21007A239,NEPTUNE (AVENUE) I,Forest,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
514,21007A51-,CHATAIGNE,497729,18,1,female,parent,272249,1,couple_with_child,21007A51-,Forest,21007A51-,CHATAIGNE,Forest,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
515,21007A70-,ALTITUDE  CENT,516938,18,1,female,parent,282307,1,couple_with_child,21007A70-,Forest,21007A70-,ALTITUDE  CENT,Forest,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
516,21018A13-,GROOTVELD,1168685,18,1,female,child,635554,1,couple_with_child,21018A13-,Woluwe Saint-Lambert,21018A13-,GROOTVELD,Woluwe Saint-Lambert,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
517,21018A87-,SAINT-LUC,1172797,18,1,female,parent,638056,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
518,21004F511,AVENUE DES PAGODES,196534,18,0,male,parent,104144,1,couple_with_child,21004F511,Bruxelles,21004F511,AVENUE DES PAGODES,Bruxelles,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
519,21005A12-,SAINT-ANTOINE,429003,18,0,male,child,234952,1,couple_with_child,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
520,21007A61-,MONTENEGRO (RUE),503614,18,0,male,parent,275263,3,single,21007A61-,Forest,21007A61-,MONTENEGRO (RUE),Forest,5,Unif off campus,21009A501,"Name       LUXEMBOURG (PLACE DE)
Commune                  Ixelles
Name: 21009A501, dtype: object"
521,21004E201,AVENUE JEAN DE BOLOGNE,317742,18,1,female,child,174649,1,couple_with_child,21004E201,Bruxelles,21004E201,AVENUE JEAN DE BOLOGNE,Bruxelles,5,Unif off campus,21013A01-,"Name       ESPAGNE (RUE D')
Commune        Saint-Gilles
Name: 21013A01-, dtype: object"
522,21004A21-,ANNEESSENS (PLACE),296575,18,1,female,parent,163697,3,single,21004A21-,Bruxelles,21004A21-,ANNEESSENS (PLACE),Bruxelles,5,Unif off campus,21013A01-,"Name       ESPAGNE (RUE D')
Commune        Saint-Gilles
Name: 21013A01-, dtype: object"
523,21004E72-,MAISON ROUGE (PLACE)-SUD,339582,18,1,female,parent,184754,3,single,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,5,Unif off campus,21013A01-,"Name       ESPAGNE (RUE D')
Commune        Saint-Gilles
Name: 21013A01-, dtype: object"
524,21004E112,RUE DES CHRYSANTHEMES,342517,18,1,female,child,186692,1,couple_with_child,21004E112,Bruxelles,21004E112,RUE DES CHRYSANTHEMES,Bruxelles,5,Unif off campus,21013A04-,"Name             PRISON
Commune    Saint-Gilles
Name: 21013A04-, dtype: object"
525,21004F522,AVENUE DE VERSAILLES,367318,18,1,female,child,199937,1,couple_with_child,21004F522,Bruxelles,21004F522,AVENUE DE VERSAILLES,Bruxelles,5,Unif off campus,21013A04-,"Name             PRISON
Commune    Saint-Gilles
Name: 21013A04-, dtype: object"
526,21005A22-,PORTE DE TERVUEREN - L. DE LAN,434977,18,1,female,parent,238616,2,couple_no_child,21005A22-,Etterbeek,21005A22-,PORTE DE TERVUEREN - L. DE LAN,Etterbeek,5,Unif off campus,21013A01-,"Name       ESPAGNE (RUE D')
Commune        Saint-Gilles
Name: 21013A01-, dtype: object"
527,21009A53-,LONDRES (PLACE DE),580821,18,1,female,parent,321994,3,single,21009A53-,Ixelles,21009A53-,LONDRES (PLACE DE),Ixelles,5,Unif off campus,21013A01-,"Name       ESPAGNE (RUE D')
Commune        Saint-Gilles
Name: 21013A01-, dtype: object"
528,21001B11-,ROSEE-OUEST,78910,18,1,female,parent,42528,5,colloc,21001B11-,Anderlecht,21001B11-,ROSEE-OUEST,Anderlecht,5,Unif off campus,21013A01-,"Name       ESPAGNE (RUE D')
Commune        Saint-Gilles
Name: 21013A01-, dtype: object"
529,21001A10-,PORSELEIN,116423,18,1,female,parent,61513,1,couple_with_child,21001A10-,Anderlecht,21001A10-,PORSELEIN,Anderlecht,5,Unif off campus,21013A01-,"Name       ESPAGNE (RUE D')
Commune        Saint-Gilles
Name: 21013A01-, dtype: object"
530,21001B21-,BROGNIEZ-NORD,88994,18,1,female,child,47876,1,couple_with_child,21001B21-,Anderlecht,21001B21-,BROGNIEZ-NORD,Anderlecht,5,Unif off campus,21013A01-,"Name       ESPAGNE (RUE D')
Commune        Saint-Gilles
Name: 21013A01-, dtype: object"
531,21001A031,RAUTER-SUD,52899,18,1,female,parent,28908,1,couple_with_child,21001A031,Anderlecht,21001A031,RAUTER-SUD,Anderlecht,5,Unif off campus,21013A04-,"Name             PRISON
Commune    Saint-Gilles
Name: 21013A04-, dtype: object"
