,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkID,WorkType
6292,21004E83-,STIENON (AVENUE),324171,18,0,male,parent,177627,2,couple_no_child,21004E83-,Bruxelles,21004E83-,STIENON (AVENUE),Bruxelles,6,Worker
6293,21004E83-,STIENON (AVENUE),324172,18,1,female,parent,177628,3,single,21004E83-,Bruxelles,21004E83-,STIENON (AVENUE),Bruxelles,6,Worker
6294,21004E83-,STIENON (AVENUE),324173,18,1,female,parent,177629,3,single,21004E83-,Bruxelles,21004E83-,STIENON (AVENUE),Bruxelles,6,Worker
6295,21004E83-,STIENON (AVENUE),324174,18,1,female,parent,177630,3,single,21004E83-,Bruxelles,21004E83-,STIENON (AVENUE),Bruxelles,6,Worker
6296,21004E83-,STIENON (AVENUE),324199,18,0,male,parent,177643,1,couple_with_child,21004E83-,Bruxelles,21004E83-,STIENON (AVENUE),Bruxelles,6,Worker
6301,21004E83-,STIENON (AVENUE),324693,18,0,male,parent,178134,3,single,21004E83-,Bruxelles,21004E83-,STIENON (AVENUE),Bruxelles,6,Worker
6302,21004E83-,STIENON (AVENUE),324694,18,0,male,parent,178135,3,single,21004E83-,Bruxelles,21004E83-,STIENON (AVENUE),Bruxelles,6,Worker
6303,21004E83-,STIENON (AVENUE),324695,18,0,male,parent,178136,3,single,21004E83-,Bruxelles,21004E83-,STIENON (AVENUE),Bruxelles,6,Worker
6326,21004E83-,STIENON (AVENUE),322437,18,1,female,child,176983,1,couple_with_child,21004E83-,Bruxelles,21004E83-,STIENON (AVENUE),Bruxelles,6,Worker
6332,21004E83-,STIENON (AVENUE),322659,18,1,female,child,177075,1,couple_with_child,21004E83-,Bruxelles,21004E83-,STIENON (AVENUE),Bruxelles,6,Worker
6338,21004E83-,STIENON (AVENUE),322764,18,1,female,child,177112,1,couple_with_child,21004E83-,Bruxelles,21004E83-,STIENON (AVENUE),Bruxelles,6,Worker
6340,21004E83-,STIENON (AVENUE),322835,18,1,female,child,177140,1,couple_with_child,21004E83-,Bruxelles,21004E83-,STIENON (AVENUE),Bruxelles,6,Worker
6341,21004E83-,STIENON (AVENUE),322871,18,1,female,child,177160,4,single_with_child,21004E83-,Bruxelles,21004E83-,STIENON (AVENUE),Bruxelles,6,Worker
6343,21004E130,SACRE-COEUR,328515,18,0,male,parent,179530,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6344,21004E130,SACRE-COEUR,328550,18,0,male,parent,179538,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6345,21004E130,SACRE-COEUR,328576,18,0,male,parent,179544,2,couple_no_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6353,21004E130,SACRE-COEUR,328798,18,0,male,parent,179619,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6355,21004E130,SACRE-COEUR,328848,18,0,male,parent,179637,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6358,21004E130,SACRE-COEUR,328897,18,0,male,parent,179649,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6365,21004E130,SACRE-COEUR,328960,18,0,male,parent,179672,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6377,21004E130,SACRE-COEUR,329025,18,0,male,parent,179695,2,couple_no_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6381,21004E130,SACRE-COEUR,329039,18,1,female,parent,179703,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6382,21004E130,SACRE-COEUR,329046,18,1,female,parent,179705,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6383,21004E130,SACRE-COEUR,329053,18,1,female,parent,179708,3,single,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6384,21004E130,SACRE-COEUR,329054,18,1,female,parent,179709,3,single,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6385,21004E130,SACRE-COEUR,329055,18,1,female,parent,179710,3,single,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6395,21004E130,SACRE-COEUR,329709,18,0,male,parent,180347,3,single,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6396,21004E130,SACRE-COEUR,329710,18,0,male,parent,180348,3,single,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6397,21004E130,SACRE-COEUR,329711,18,0,male,parent,180349,3,single,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6398,21004E130,SACRE-COEUR,329712,18,0,male,parent,180350,3,single,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6399,21004E130,SACRE-COEUR,329713,18,0,male,parent,180351,3,single,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6400,21004E130,SACRE-COEUR,329714,18,0,male,parent,180352,3,single,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6401,21004E130,SACRE-COEUR,329850,18,1,female,parent,180397,5,colloc,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6402,21004E130,SACRE-COEUR,329854,18,1,female,parent,180397,5,colloc,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6403,21004E130,SACRE-COEUR,329856,18,1,female,parent,180397,5,colloc,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6405,21004E130,SACRE-COEUR,325589,18,0,male,child,178667,4,single_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6407,21004E130,SACRE-COEUR,325657,18,0,male,child,178692,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6412,21004E130,SACRE-COEUR,326188,18,0,male,child,178848,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6414,21004E130,SACRE-COEUR,326506,18,0,male,child,178938,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6415,21004E130,SACRE-COEUR,326508,18,0,male,child,178938,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6420,21004E130,SACRE-COEUR,327033,18,0,male,child,179089,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6421,21004E130,SACRE-COEUR,327087,18,1,female,child,179106,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6425,21004E130,SACRE-COEUR,327238,18,1,female,child,179149,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6430,21004E130,SACRE-COEUR,327417,18,1,female,child,179201,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6437,21004E130,SACRE-COEUR,327645,18,0,male,child,179270,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6438,21004E130,SACRE-COEUR,327692,18,0,male,child,179284,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6439,21004E130,SACRE-COEUR,327785,18,1,female,child,179309,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6440,21004E130,SACRE-COEUR,327806,18,0,male,child,179314,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,6,Worker
6444,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333419,18,0,male,parent,182092,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6449,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333630,18,0,male,parent,182157,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6452,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333664,18,0,male,parent,182170,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6454,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333669,18,0,male,parent,182171,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6461,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333696,18,0,male,parent,182178,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6466,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333746,18,1,female,parent,182198,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6467,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333747,18,0,male,parent,182198,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6468,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333749,18,1,female,parent,182199,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6469,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333754,18,1,female,parent,182200,2,couple_no_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6471,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333757,18,1,female,parent,182202,3,single,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6472,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333758,18,1,female,parent,182203,3,single,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6473,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333768,18,0,male,parent,182207,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6480,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334206,18,0,male,parent,182627,3,single,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6481,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334207,18,0,male,parent,182628,3,single,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6482,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334208,18,0,male,parent,182629,3,single,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6483,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334209,18,0,male,parent,182630,3,single,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6485,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334211,18,0,male,parent,182632,3,single,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6490,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,331456,18,0,male,child,181440,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6491,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,331474,18,1,female,child,181445,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6492,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,331488,18,1,female,child,181448,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6494,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,331542,18,1,female,child,181468,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6495,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,331631,18,0,male,child,181495,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6499,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,331821,18,1,female,child,181558,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6500,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,331851,18,0,male,child,181571,4,single_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6503,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332056,18,1,female,child,181638,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6504,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332082,18,0,male,child,181645,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6505,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332254,18,1,female,child,181705,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6509,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332341,18,0,male,child,181733,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6512,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332520,18,1,female,child,181795,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6517,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332611,18,0,male,child,181823,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6518,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332649,18,0,male,child,181839,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6519,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332656,18,0,male,child,181841,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6520,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332732,18,0,male,child,181867,1,couple_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6522,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334241,18,1,female,child,182642,4,single_with_child,21004E73-,Bruxelles,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles,6,Worker
6523,21004E72-,MAISON ROUGE (PLACE)-SUD,338955,18,0,male,parent,184551,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6527,21004E72-,MAISON ROUGE (PLACE)-SUD,339177,18,0,male,parent,184618,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6528,21004E72-,MAISON ROUGE (PLACE)-SUD,339273,18,0,male,parent,184649,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6546,21004E72-,MAISON ROUGE (PLACE)-SUD,339533,18,0,male,parent,184734,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6553,21004E72-,MAISON ROUGE (PLACE)-SUD,339558,18,1,female,parent,184746,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6554,21004E72-,MAISON ROUGE (PLACE)-SUD,339563,18,1,female,parent,184747,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6556,21004E72-,MAISON ROUGE (PLACE)-SUD,339572,18,0,male,parent,184749,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6557,21004E72-,MAISON ROUGE (PLACE)-SUD,339576,18,1,female,parent,184750,2,couple_no_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6558,21004E72-,MAISON ROUGE (PLACE)-SUD,339578,18,1,female,parent,184751,2,couple_no_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6559,21004E72-,MAISON ROUGE (PLACE)-SUD,339580,18,1,female,parent,184752,3,single,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6560,21004E72-,MAISON ROUGE (PLACE)-SUD,339581,18,1,female,parent,184753,3,single,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6561,21004E72-,MAISON ROUGE (PLACE)-SUD,339582,18,1,female,parent,184754,3,single,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6562,21004E72-,MAISON ROUGE (PLACE)-SUD,339583,18,1,female,parent,184755,3,single,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6563,21004E72-,MAISON ROUGE (PLACE)-SUD,339584,18,1,female,parent,184756,3,single,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6564,21004E72-,MAISON ROUGE (PLACE)-SUD,339605,18,0,male,parent,184763,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6565,21004E72-,MAISON ROUGE (PLACE)-SUD,339626,18,0,male,parent,184773,2,couple_no_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6566,21004E72-,MAISON ROUGE (PLACE)-SUD,339628,18,0,male,parent,184774,2,couple_no_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6575,21004E72-,MAISON ROUGE (PLACE)-SUD,340217,18,0,male,parent,185363,3,single,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6577,21004E72-,MAISON ROUGE (PLACE)-SUD,340220,18,0,male,parent,185366,3,single,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6578,21004E72-,MAISON ROUGE (PLACE)-SUD,340221,18,0,male,parent,185367,3,single,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6579,21004E72-,MAISON ROUGE (PLACE)-SUD,340222,18,0,male,parent,185368,3,single,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6580,21004E72-,MAISON ROUGE (PLACE)-SUD,340223,18,0,male,parent,185369,3,single,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6587,21004E72-,MAISON ROUGE (PLACE)-SUD,335266,18,1,female,child,183332,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6588,21004E72-,MAISON ROUGE (PLACE)-SUD,335331,18,0,male,child,183355,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6590,21004E72-,MAISON ROUGE (PLACE)-SUD,335359,18,1,female,child,183369,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6598,21004E72-,MAISON ROUGE (PLACE)-SUD,335803,18,0,male,child,183533,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6601,21004E72-,MAISON ROUGE (PLACE)-SUD,335993,18,0,male,child,183595,4,single_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6602,21004E72-,MAISON ROUGE (PLACE)-SUD,336089,18,1,female,child,183626,4,single_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6603,21004E72-,MAISON ROUGE (PLACE)-SUD,336123,18,0,male,child,183636,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6604,21004E72-,MAISON ROUGE (PLACE)-SUD,336148,18,1,female,child,183642,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6605,21004E72-,MAISON ROUGE (PLACE)-SUD,336198,18,0,male,child,183662,4,single_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6607,21004E72-,MAISON ROUGE (PLACE)-SUD,336256,18,1,female,child,183677,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6612,21004E72-,MAISON ROUGE (PLACE)-SUD,336520,18,0,male,child,183766,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6619,21004E72-,MAISON ROUGE (PLACE)-SUD,337075,18,0,male,child,183943,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6620,21004E72-,MAISON ROUGE (PLACE)-SUD,337183,18,0,male,child,183977,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6621,21004E72-,MAISON ROUGE (PLACE)-SUD,337185,18,0,male,child,183977,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6624,21004E72-,MAISON ROUGE (PLACE)-SUD,337340,18,0,male,child,184030,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6625,21004E72-,MAISON ROUGE (PLACE)-SUD,337414,18,0,male,child,184055,4,single_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6627,21004E72-,MAISON ROUGE (PLACE)-SUD,337467,18,0,male,child,184069,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6628,21004E72-,MAISON ROUGE (PLACE)-SUD,337534,18,0,male,child,184094,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6633,21004E72-,MAISON ROUGE (PLACE)-SUD,337616,18,0,male,child,184121,4,single_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6642,21004E72-,MAISON ROUGE (PLACE)-SUD,338042,18,1,female,child,184260,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6643,21004E72-,MAISON ROUGE (PLACE)-SUD,338052,18,1,female,child,184263,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6644,21004E72-,MAISON ROUGE (PLACE)-SUD,338062,18,1,female,child,184265,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6645,21004E72-,MAISON ROUGE (PLACE)-SUD,338066,18,0,male,child,184266,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6646,21004E72-,MAISON ROUGE (PLACE)-SUD,338100,18,1,female,child,184275,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6647,21004E72-,MAISON ROUGE (PLACE)-SUD,340279,18,1,female,child,185387,4,single_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,6,Worker
6652,21004D64-,MASUI (PLACE)-NORD,341986,18,0,male,parent,186377,2,couple_no_child,21004D64-,Bruxelles,21004D64-,MASUI (PLACE)-NORD,Bruxelles,6,Worker
6654,21004D64-,MASUI (PLACE)-NORD,342011,18,0,male,parent,186385,1,couple_with_child,21004D64-,Bruxelles,21004D64-,MASUI (PLACE)-NORD,Bruxelles,6,Worker
6658,21004D64-,MASUI (PLACE)-NORD,342070,18,0,male,parent,186403,1,couple_with_child,21004D64-,Bruxelles,21004D64-,MASUI (PLACE)-NORD,Bruxelles,6,Worker
6662,21004D64-,MASUI (PLACE)-NORD,342162,18,0,male,parent,186488,3,single,21004D64-,Bruxelles,21004D64-,MASUI (PLACE)-NORD,Bruxelles,6,Worker
6664,21004D64-,MASUI (PLACE)-NORD,341335,18,0,male,child,186157,1,couple_with_child,21004D64-,Bruxelles,21004D64-,MASUI (PLACE)-NORD,Bruxelles,6,Worker
6673,21004E112,RUE DES CHRYSANTHEMES,342592,18,0,male,parent,186720,1,couple_with_child,21004E112,Bruxelles,21004E112,RUE DES CHRYSANTHEMES,Bruxelles,6,Worker
6676,21004E112,RUE DES CHRYSANTHEMES,342612,18,1,female,parent,186725,1,couple_with_child,21004E112,Bruxelles,21004E112,RUE DES CHRYSANTHEMES,Bruxelles,6,Worker
6677,21004E112,RUE DES CHRYSANTHEMES,342445,18,1,female,child,186664,1,couple_with_child,21004E112,Bruxelles,21004E112,RUE DES CHRYSANTHEMES,Bruxelles,6,Worker
6683,21004D62-,ANVERS (CHAUSSEE D')-NORD,345373,18,0,male,parent,187867,1,couple_with_child,21004D62-,Bruxelles,21004D62-,ANVERS (CHAUSSEE D')-NORD,Bruxelles,6,Worker
6684,21004D62-,ANVERS (CHAUSSEE D')-NORD,345400,18,0,male,parent,187874,1,couple_with_child,21004D62-,Bruxelles,21004D62-,ANVERS (CHAUSSEE D')-NORD,Bruxelles,6,Worker
6697,21004D62-,ANVERS (CHAUSSEE D')-NORD,345501,18,1,female,parent,187910,1,couple_with_child,21004D62-,Bruxelles,21004D62-,ANVERS (CHAUSSEE D')-NORD,Bruxelles,6,Worker
6698,21004D62-,ANVERS (CHAUSSEE D')-NORD,345504,18,1,female,parent,187911,1,couple_with_child,21004D62-,Bruxelles,21004D62-,ANVERS (CHAUSSEE D')-NORD,Bruxelles,6,Worker
