,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune
1220762,21019A22-,PUTDAAL,1221160,19,1,female,parent,664541,6,collectif,21019A22-,Woluwe Saint-Pierre
1220763,21019A22-,PUTDAAL,1221161,19,1,female,parent,664542,6,collectif,21019A22-,Woluwe Saint-Pierre
1220764,21019A22-,PUTDAAL,1221162,18,1,female,parent,664543,6,collectif,21019A22-,Woluwe Saint-Pierre
1220765,21019A22-,PUTDAAL,1221163,18,1,female,parent,664544,6,collectif,21019A22-,Woluwe Saint-Pierre
1220889,21019A22-,PUTDAAL,1221288,18,0,male,parent,664669,6,collectif,21019A22-,Woluwe Saint-Pierre
1221332,21019A441,FAISANDERIE,1221732,20,1,female,parent,664900,6,collectif,21019A441,Woluwe Saint-Pierre
1221333,21019A441,FAISANDERIE,1221733,20,1,female,parent,664901,6,collectif,21019A441,Woluwe Saint-Pierre
1221360,21019A441,FAISANDERIE,1221760,20,0,male,parent,664928,6,collectif,21019A441,Woluwe Saint-Pierre
1221361,21019A441,FAISANDERIE,1221761,20,0,male,parent,664929,6,collectif,21019A441,Woluwe Saint-Pierre
1221362,21019A441,FAISANDERIE,1221762,19,0,male,parent,664930,6,collectif,21019A441,Woluwe Saint-Pierre
1221363,21019A441,FAISANDERIE,1221763,18,0,male,parent,664931,6,collectif,21019A441,Woluwe Saint-Pierre
1223005,21019A43-,CORNICHE VERTE,1223405,20,1,female,parent,665790,6,collectif,21019A43-,Woluwe Saint-Pierre
1223006,21019A43-,CORNICHE VERTE,1223406,20,1,female,parent,665791,6,collectif,21019A43-,Woluwe Saint-Pierre
1223007,21019A43-,CORNICHE VERTE,1223407,19,1,female,parent,665792,6,collectif,21019A43-,Woluwe Saint-Pierre
1223008,21019A43-,CORNICHE VERTE,1223408,18,1,female,parent,665793,6,collectif,21019A43-,Woluwe Saint-Pierre
1223453,21001C6PB,ZONE RURALE,1223853,18,1,female,parent,666058,6,collectif,21001C6PB,Anderlecht
1223517,21001C6PB,ZONE RURALE,1223917,20,0,male,parent,666122,6,collectif,21001C6PB,Anderlecht
1223518,21001C6PB,ZONE RURALE,1223918,20,0,male,parent,666123,6,collectif,21001C6PB,Anderlecht
